name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Murf's Law,1.0,1,5.10d,['TR'],50,1,,,California,Rattlesnake Canyon,0,0,"['5.7', '5.10b']",
Cuatro Manos,1.0,2,5.10b,['Trad'],40,1,,,California,Rattlesnake Canyon,0,1,['5.10d'],
Detachable Penis,2.0,3,5.10d,['Trad'],40,1,,,California,Rattlesnake Canyon,0,2,['5.10b'],
Hangman Jury,2.0,2,5.11b,['Sport'],70,1,,,California,Rattlesnake Canyon,0,0,['5.11c'],
Frontier Justice,3.6,5,5.11c,['Trad'],70,1,,,California,Rattlesnake Canyon,0,1,['5.11b'],
Hop Sing,2.5,19,5.8,['Trad'],115,1,,,California,Rattlesnake Canyon,1,7,"['5.9', '5.9', '5.10d', '5.10a']",
Coyote Crack,1.5,4,5.9,['Trad'],60,1,,,California,Rattlesnake Canyon,1,1,"['5.8', '5.9', '5.10d', '5.10a']",
Lung Butter,1.0,1,5.9,['Trad'],50,1,,,California,Rattlesnake Canyon,0,0,"['5.8', '5.9', '5.10d', '5.10a']",
Wetmore,1.5,2,5.10a,['Trad'],50,1,,,California,Rattlesnake Canyon,0,1,"['5.9', '5.8', '5.9', '5.10d']",
Virginia City,3.0,13,5.10d,['Sport'],80,1,,,California,Rattlesnake Canyon,1,5,"['5.9', '5.8', '5.9', '5.10a']",
Bridge of Sighs,2.8,4,5.11a,['Trad'],50,1,R,,California,Rattlesnake Canyon,0,1,[],
Road to Utopia,1.6,14,5.7,['Trad'],40,1,PG13,,California,Rattlesnake Canyon,2,9,"['5.10a', '5.9', '5.9', '5.11a/b', '5.11b', 'V2+']",
I Dress My Self,1.0,5,5.9,['Trad'],50,1,,,California,Rattlesnake Canyon,3,4,"['5.10a', '5.9', '5.11a/b', '5.7', '5.11b', 'V2+']",
Little Evil,1.4,5,5.9,['Trad'],50,1,,,California,Rattlesnake Canyon,1,0,"['5.10a', '5.9', '5.11a/b', '5.7', '5.11b', 'V2+']",
Bort,2.8,17,5.10a,['Sport'],50,1,,,California,Rattlesnake Canyon,6,5,"['5.9', '5.9', '5.11a/b', '5.7', '5.11b', 'V2+']",
The Little Todd,2.0,3,5.11a/b,['TR'],50,1,,,California,Rattlesnake Canyon,1,1,"['5.10a', '5.9', '5.9', '5.7', '5.11b', 'V2+']",
Todd Gordon Memorial Chossy Pile of Radness (aka The Big Todd),2.5,6,5.11b,"['Sport', 'TR', 'Boulder']",35,1,,,California,Rattlesnake Canyon,2,7,"['5.10a', '5.9', '5.9', '5.11a/b', '5.7', 'V2+']",
Col. Flagg,1.0,1,5.10-,['Trad'],60,1,,,California,Rattlesnake Canyon,3,0,['5.10'],
Fur,1.0,1,5.10,['Trad'],60,1,,,California,Rattlesnake Canyon,0,0,['5.10-'],
Nic Traverse,2.0,1,5.8,['Sport'],60,1,,,California,Stealth Pillar…,0,0,"['5.8', '5.8']",
Dig For Fire,2.0,1,5.8,['Sport'],50,1,,,California,Stealth Pillar…,0,0,"['5.8', '5.8']",
Monkey Gone to Heaven,1.0,1,5.8,['Trad'],50,1,,,California,Stealth Pillar…,1,0,"['5.8', '5.8']",
Stealth Pillar Right,1.0,1,5.11b,['Sport'],40,1,,,California,Stealth Pillar…,1,0,"['5.12a', '5.12b']",
Air America,3.0,1,5.12a,['Sport'],40,1,,,California,Stealth Pillar…,1,0,"['5.12b', '5.11b']",
Stealth Pillar Center,2.0,1,5.12b,['Sport'],45,1,,,California,Stealth Pillar…,0,0,"['5.12a', '5.11b']",
Funky Fresh,0.0,1,5.8,['Sport'],50,1,,,California,Rattlesnake Was…,2,6,"['5.10-', '5.9', '5.9', '5.8', '5.8', '5.10a/b', '5.10a', '5.8']",
Starrbonne,1.5,2,5.8,['Sport'],50,1,,,California,Rattlesnake Was…,2,0,"['5.10-', '5.9', '5.9', '5.8', '5.8', '5.10a/b', '5.10a', '5.8']",
Holly Hipkiss,2.0,11,5.8,['Sport'],50,1,,,California,Rattlesnake Was…,3,2,"['5.10-', '5.9', '5.9', '5.8', '5.8', '5.10a/b', '5.10a', '5.8']",
The Hammer,2.0,3,5.8,['Sport'],40,1,,,California,Rattlesnake Was…,1,1,"['5.10-', '5.9', '5.9', '5.8', '5.8', '5.10a/b', '5.10a', '5.8']",
The Chick Magnet,2.3,12,5.9,['Sport'],50,1,,,California,Rattlesnake Was…,2,2,"['5.10-', '5.9', '5.8', '5.8', '5.8', '5.10a/b', '5.10a', '5.8']",
Angel's Desire,1.9,9,5.9,['Sport'],40,1,,,California,Rattlesnake Was…,4,4,"['5.10-', '5.9', '5.8', '5.8', '5.8', '5.10a/b', '5.10a', '5.8']",
The Neenee,2.2,5,5.10a,['Sport'],50,1,,,California,Rattlesnake Was…,3,2,"['5.10-', '5.9', '5.9', '5.8', '5.8', '5.8', '5.10a/b', '5.8']",
Alien Head,2.8,10,5.10-,['Sport'],40,1,,,California,Rattlesnake Was…,5,0,"['5.9', '5.9', '5.8', '5.8', '5.8', '5.10a/b', '5.10a', '5.8']",
Horney Goat Weed,2.0,1,5.10a/b,['Trad'],40,1,,,California,Rattlesnake Was…,0,0,"['5.10-', '5.9', '5.9', '5.8', '5.8', '5.8', '5.10a', '5.8']",
Three Day Stubble,1.5,2,5.9,['Sport'],60,1,,,California,Leisure World,0,0,[],
Drinkin' Buddy,1.0,1,5.9,['Sport'],40,1,,,California,Leisure World,1,0,[],
Sherbert,1.7,3,5.6,['Sport'],50,1,,,California,Leisure World,1,0,"['5.8+', '5.8', '5.10a', '5.7', '5.6', '5.8']",
The Forum,1.2,5,5.6,['Sport'],50,1,,,California,Leisure World,1,0,"['5.8+', '5.8', '5.10a', '5.7', '5.6', '5.8']",
Earnest Stemmingway,2.0,3,5.7,['Sport'],45,1,,,California,Leisure World,1,0,"['5.8+', '5.8', '5.10a', '5.6', '5.6', '5.8']",
Charmander,2.0,2,5.8,['Sport'],50,1,,,California,Leisure World,1,0,"['5.8+', '5.10a', '5.7', '5.6', '5.6', '5.8']",
Tammy Pentacost,2.2,5,5.8,['Sport'],50,1,,,California,Leisure World,1,0,"['5.8+', '5.10a', '5.7', '5.6', '5.6', '5.8']",
The Arena,1.4,5,5.8+,['Sport'],50,1,,,California,Leisure World,1,1,"['5.8', '5.10a', '5.7', '5.6', '5.6', '5.8']",
Dutch Oven,2.3,3,5.10a,['Sport'],40,1,,,California,Leisure World,1,0,"['5.8+', '5.8', '5.7', '5.6', '5.6', '5.8']",
Udi Slab routes A and B (unknown names),1.0,1,5.8,['Trad'],80,1,R,,California,Rattlesnake Canyon,1,0,"['5.10-', '5.10+']",
Jen,2.0,1,5.10-,['Trad'],120,2,,,California,Rattlesnake Canyon,0,0,"['5.10+', '5.8']",
Udi,2.0,1,5.10+,['Trad'],120,1,,,California,Rattlesnake Canyon,1,0,"['5.10-', '5.8']",
Taller Than Texas,1.0,1,5.10-,['Sport'],40,1,,,California,Rattlesnake Canyon,1,0,[],
Candyass,1.6,8,5.5,['Sport'],40,1,,,California,Group Campsites Rd,7,1,"['5.11a', '5.10a', '5.12a', '5.10c', '5.9']",
Klettervergnugen,0.7,7,5.9,['Trad'],50,1,,,California,Group Campsites Rd,1,3,"['5.11a', '5.10a', '5.12a', '5.5', '5.10c']",
Bike,2.0,3,5.10a,['Sport'],40,1,,,California,Group Campsites Rd,3,0,"['5.11a', '5.12a', '5.5', '5.10c', '5.9']",
Katoomba,2.0,5,5.10c,['Sport'],40,1,,,California,Group Campsites Rd,2,5,"['5.11a', '5.10a', '5.12a', '5.5', '5.9']",
29 Bombs,2.7,7,5.11a,['Trad'],50,1,,,California,Group Campsites Rd,0,1,"['5.10a', '5.12a', '5.5', '5.10c', '5.9']",
Blitzkrieg,0.5,2,5.12a,['Sport'],50,1,,,California,Group Campsites Rd,0,1,"['5.11a', '5.10a', '5.5', '5.10c', '5.9']",
Hodgepodge,1.8,24,5.4,['Trad'],40,1,R,,California,Hodgepodge Rock,1,5,"['5.8', '5.7', '5.9', '5.12a']",
Ligamentor Seconds in Vans,2.0,5,5.7,['Trad'],50,1,,,California,Hodgepodge Rock,1,2,"['5.4', '5.8', '5.9', '5.12a']",
Hot Tub Honey,1.4,17,5.8,['Trad'],40,1,,,California,Hodgepodge Rock,3,7,"['5.4', '5.7', '5.9', '5.12a']",
Morning Star,1.2,5,5.9,['Trad'],,1,PG13,,California,Hodgepodge Rock,3,3,"['5.4', '5.8', '5.7', '5.12a']",
My Wife is an Alien,1.3,3,5.12a,['Trad'],50,1,R,,California,Hodgepodge Rock,2,2,"['5.4', '5.8', '5.7', '5.9']",
Hedgehog,1.2,19,5.4,['Trad'],40,1,,,California,Hodgepodge Rock,1,4,"['5.8', '5.10a/b', '5.7', '5.7', '5.8', '5.7', '5.6', '5.7', '5.9', '5.4', '5.7', '5.6']",
Short Crack,1.7,25,5.4,['Trad'],40,1,,,California,Hodgepodge Rock,4,3,"['5.8', '5.10a/b', '5.7', '5.7', '5.8', '5.7', '5.6', '5.7', '5.9', '5.4', '5.7', '5.6']",
Tumbleweed,1.3,23,5.6,['Trad'],50,1,,,California,Hodgepodge Rock,1,1,"['5.8', '5.10a/b', '5.7', '5.7', '5.4', '5.8', '5.7', '5.7', '5.9', '5.4', '5.7', '5.6']",
Lucy,2.3,7,5.6,['Sport'],50,1,,,California,Hodgepodge Rock,1,2,"['5.8', '5.10a/b', '5.7', '5.7', '5.4', '5.8', '5.7', '5.7', '5.9', '5.4', '5.7', '5.6']",
Sweeny,1.5,2,5.7,['Trad'],50,1,,,California,Hodgepodge Rock,0,0,"['5.8', '5.10a/b', '5.7', '5.4', '5.8', '5.7', '5.6', '5.7', '5.9', '5.4', '5.7', '5.6']",
Briar Rabbit,1.4,23,5.7,['Trad'],40,1,,,California,Hodgepodge Rock,2,3,"['5.8', '5.10a/b', '5.7', '5.4', '5.8', '5.7', '5.6', '5.7', '5.9', '5.4', '5.7', '5.6']",
The Chosen Juan,1.5,2,5.7,['Sport'],50,1,,,California,Hodgepodge Rock,2,0,"['5.8', '5.10a/b', '5.7', '5.4', '5.8', '5.7', '5.6', '5.7', '5.9', '5.4', '5.7', '5.6']",
Mineshat,2.2,6,5.7,['Sport'],50,1,,,California,Hodgepodge Rock,1,2,"['5.8', '5.10a/b', '5.7', '5.4', '5.8', '5.7', '5.6', '5.7', '5.9', '5.4', '5.7', '5.6']",
Lockn00b Monster,1.6,28,5.7,"['Sport', 'TR']",40,1,,,California,Hodgepodge Rock,4,8,"['5.8', '5.10a/b', '5.7', '5.4', '5.8', '5.7', '5.6', '5.7', '5.9', '5.4', '5.7', '5.6']",
Hogback,1.5,25,5.8,['Trad'],40,1,,,California,Hodgepodge Rock,3,3,"['5.10a/b', '5.7', '5.7', '5.4', '5.8', '5.7', '5.6', '5.7', '5.9', '5.4', '5.7', '5.6']",
Bakersfield Bomb,1.4,18,5.8,['Trad'],50,1,,,California,Hodgepodge Rock,3,2,"['5.10a/b', '5.7', '5.7', '5.4', '5.8', '5.7', '5.6', '5.7', '5.9', '5.4', '5.7', '5.6']",
Semisweet,1.3,11,5.9,['Trad'],35,1,R,,California,Hodgepodge Rock,2,0,"['5.8', '5.10a/b', '5.7', '5.7', '5.4', '5.8', '5.7', '5.6', '5.7', '5.4', '5.7', '5.6']",
Bittersweet,1.3,19,5.10a/b,['Trad'],35,1,,,California,Hodgepodge Rock,6,5,"['5.8', '5.7', '5.7', '5.4', '5.8', '5.7', '5.6', '5.7', '5.9', '5.4', '5.7', '5.6']",
Celine,2.0,2,5.10c,['Trad'],60,1,,,California,Hodgepodge Rock,2,0,['5.11c'],
Unconscionable!,2.7,3,5.11c,['Sport'],45,1,,,California,Hodgepodge Rock,3,0,['5.10c'],
The Grain Mutiny,1.7,3,5.3,['Trad'],50,1,R,,California,Group Campsite 8,2,0,"['5.6', '5.6', '5.7', '5.7', '5.8', '5.8', '5.10a', '5.6', '5.4', '5.8']",
Staircase Crack,1.0,4,5.4,['Trad'],40,1,,,California,Group Campsite 8,1,1,"['5.6', '5.6', '5.7', '5.7', '5.8', '5.3', '5.8', '5.10a', '5.6', '5.8']",
Snoops,1.3,3,5.6,['Trad'],40,1,,,California,Group Campsite 8,1,1,"['5.6', '5.7', '5.7', '5.8', '5.3', '5.8', '5.10a', '5.6', '5.4', '5.8']",
30 Grit Route,0.5,2,5.6,['Trad'],50,1,,,California,Group Campsite 8,1,0,"['5.6', '5.7', '5.7', '5.8', '5.3', '5.8', '5.10a', '5.6', '5.4', '5.8']",
20 Grit Route,0.0,2,5.6,['Trad'],50,1,,,California,Group Campsite 8,0,0,"['5.6', '5.7', '5.7', '5.8', '5.3', '5.8', '5.10a', '5.6', '5.4', '5.8']",
Dancing on Dimes,1.5,6,5.7,['Trad'],40,1,,,California,Group Campsite 8,2,2,"['5.6', '5.6', '5.7', '5.8', '5.3', '5.8', '5.10a', '5.6', '5.4', '5.8']",
B.M.T.C. Leader,2.0,4,5.7,['Trad'],50,1,,,California,Group Campsite 8,1,1,"['5.6', '5.6', '5.7', '5.8', '5.3', '5.8', '5.10a', '5.6', '5.4', '5.8']",
Zinging in the Grain,0.5,2,5.8,['Trad'],40,1,,,California,Group Campsite 8,1,1,"['5.6', '5.6', '5.7', '5.7', '5.3', '5.8', '5.10a', '5.6', '5.4', '5.8']",
Mother of All Poodles,0.5,2,5.8,['Trad'],30,1,,,California,Group Campsite 8,1,2,"['5.6', '5.6', '5.7', '5.7', '5.3', '5.8', '5.10a', '5.6', '5.4', '5.8']",
Gang Grain,1.0,1,5.8,['Trad'],40,1,,,California,Group Campsite 8,0,0,"['5.6', '5.6', '5.7', '5.7', '5.3', '5.8', '5.10a', '5.6', '5.4', '5.8']",
Phantom Tollbooth,2.0,2,5.10a,['Trad'],50,1,,,California,Group Campsite 8,1,1,"['5.6', '5.6', '5.7', '5.7', '5.8', '5.3', '5.8', '5.6', '5.4', '5.8']",
Youth Run Wild,0.0,0,5.8,['Trad'],,1,,,California,Group Campsite 8,1,1,"['5.11b', '5.11a']",
Gaston's Groove,2.0,1,5.11a,['Trad'],50,1,,,California,Group Campsite 8,1,0,"['5.11b', '5.8']",
Chase Lounge,0.0,0,5.11b,['Trad'],40,1,,,California,Group Campsite 8,2,0,"['5.11a', '5.8']",
The Far Side,1.8,8,5.4,"['Trad', 'TR']",50,1,,,California,Group Campsite 8,4,0,"['5.10+', '5.9']",
Portal,2.4,15,5.9,['Trad'],70,1,,,California,Group Campsite 8,7,3,"['5.4', '5.10+']",
IASFRAYASMF,0.0,1,5.10+,['Sport'],50,1,X,,California,Group Campsite 8,0,4,"['5.4', '5.9']",
Illustrated Man,3.0,5,5.10a,['Sport'],90,1,,,California,Group Campsite 8,3,0,[],
More My Speed,1.6,9,5.3,['Trad'],50,1,,,California,Group Campsites Rd,0,1,"['5.10-', '5.7', '5.10b', '5.8', '5.10a', '5.11a', '5.5']",
Zelda,1.0,2,5.5,['Trad'],30,1,,,California,Group Campsites Rd,1,1,"['5.10-', '5.7', '5.10b', '5.8', '5.3', '5.10a', '5.11a']",
Fubar,1.0,1,5.7,['Trad'],60,1,,,California,Group Campsites Rd,1,0,"['5.10-', '5.10b', '5.8', '5.3', '5.10a', '5.11a', '5.5']",
Lion Tamer,2.0,17,5.8,['Trad'],60,1,PG13,,California,Group Campsites Rd,2,2,"['5.10-', '5.7', '5.10b', '5.3', '5.10a', '5.11a', '5.5']",
Sawdust and Peanut Shells,2.5,14,5.10a,['Trad'],70,1,,,California,Group Campsites Rd,3,2,"['5.10-', '5.7', '5.10b', '5.8', '5.3', '5.11a', '5.5']",
3 Ring Circus,1.8,5,5.10-,['Trad'],60,1,,,California,Group Campsites Rd,1,2,"['5.7', '5.10b', '5.8', '5.3', '5.10a', '5.11a', '5.5']",
Gypsy Fortune,2.0,3,5.10b,['TR'],25,1,,,California,Group Campsites Rd,1,1,"['5.10-', '5.7', '5.8', '5.3', '5.10a', '5.11a', '5.5']",
Under the Big Top,1.0,4,5.11a,['Sport'],35,1,,,California,Group Campsites Rd,1,3,"['5.10-', '5.7', '5.10b', '5.8', '5.3', '5.10a', '5.5']",
Al's Route,1.0,1,5.5,['Trad'],40,1,,,California,Group Campsites Rd,1,0,"['5.5', '5.6']",
Left Sideshow Crack,1.0,1,5.5,['Trad'],40,1,X,,California,Group Campsites Rd,1,0,"['5.5', '5.6']",
Right Sideshow Crack,1.0,1,5.6,['Trad'],40,1,R,,California,Group Campsites Rd,1,0,"['5.5', '5.5']",
What Does the Inside of Your Nose Smell Like?,1.3,3,5.2,['Trad'],,1,R,,California,Group Campsite 11,1,0,"['5.9', '5.8']",
Reagan Did A Good Job,1.0,1,5.8,['Trad'],,1,X,,California,Group Campsite 11,1,0,"['5.9', '5.2']",
Kwidgi-Bo on the Loose,1.0,1,5.9,['TR'],,1,,,California,Group Campsite 11,1,0,"['5.8', '5.2']",
