name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Right to Left,1.9,15,V1,['Boulder'],10,1,,,Nevada,Kraft Boulders,0,0,"['V2-', 'V3-4', 'V2+', 'V1']",
Betty,1.7,50,V1,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,0,"['V2-', 'V3-4', 'V2+', 'V1']",
Put Your Shoes on Arete,2.5,64,V2+,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,3,"['V1', 'V2-', 'V3-4', 'V1']",
Put Your Beer Down Traverse,3.0,1,V3-4,['Boulder'],15,1,,,Nevada,Kraft Boulders,0,0,"['V1', 'V2-', 'V2+', 'V1']",
Backside Left Crack,1.5,6,V0-,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,0,"['V2', 'V0-1', 'V1', 'V2-', 'V0', 'V4', 'V2']",
Pinnacle Behind Super Scream,1.7,3,V0,['Boulder'],12,1,,,Nevada,Kraft Boulders,1,0,"['V0-', 'V2', 'V0-1', 'V1', 'V2-', 'V4', 'V2']",
The Crack,1.9,17,V0-1,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,0,"['V0-', 'V2', 'V1', 'V2-', 'V0', 'V4', 'V2']",
Front Center,1.6,7,V1,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,1,"['V0-', 'V2', 'V0-1', 'V2-', 'V0', 'V4', 'V2']",
Front Left,1.6,7,V2-,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,0,"['V0-', 'V2', 'V0-1', 'V1', 'V0', 'V4', 'V2']",
Right Bulge,2.0,6,V2,['Boulder'],12,1,,,Nevada,Kraft Boulders,1,0,"['V0-', 'V0-1', 'V1', 'V2-', 'V0', 'V4', 'V2']",
Backside Right Crack,1.0,2,V2,['Boulder'],6,1,,,Nevada,Kraft Boulders,1,0,"['V0-', 'V0-1', 'V1', 'V2-', 'V0', 'V4', 'V2']",
Short Cube,2.0,2,V3,['Boulder'],7,1,,,Nevada,Kraft Boulders,1,0,[],
South Arete,2.0,2,V0-1,['Boulder'],25,1,,,Nevada,Kraft Boulders,1,0,"['V5', 'V2', 'V2', 'V4']",
Front Right Mantle,2.0,3,V2,['Boulder'],,1,,,Nevada,Kraft Boulders,1,0,"['V5', 'V2', 'V0-1', 'V4']",
Shady lady,3.2,22,V2,['Boulder'],20,1,,,Nevada,Kraft Boulders,2,1,"['V5', 'V2', 'V0-1', 'V4']",
Uncle Dirt Nap,2.5,2,V4,['Boulder'],,1,,,Nevada,Kraft Boulders,1,0,"['V5', 'V2', 'V2', 'V0-1']",
Belly Flop,3.0,2,V5,['Boulder'],,1,,,Nevada,Kraft Boulders,1,0,"['V2', 'V2', 'V0-1', 'V4']",
Kraft Dinner Right,2.9,15,V7,['Boulder'],,1,,,Nevada,Kraft Boulders,1,2,"['V8', 'V9']",
$500,3.0,2,V8,['Boulder'],15,1,,,Nevada,Kraft Boulders,0,0,"['V9', 'V7']",
$600,3.0,3,V9,['Boulder'],,1,,,Nevada,Kraft Boulders,0,0,"['V8', 'V7']",
Butterfly Kiss,3.0,40,V3,['Boulder'],7,1,,,Nevada,Kraft Boulders,1,2,['V3-4'],
Hound Dog Arete,1.9,7,V3-4,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,0,['V3'],
Lowball,2.2,11,V3,['Boulder'],,1,,,Nevada,Kraft Boulders,1,0,[],
Wave Direct,2.2,33,V3-,['Boulder'],10,1,,,Nevada,Kraft Boulders,1,0,"['V4-5', 'V3']",
The Wave,2.9,172,V3,['Boulder'],15,1,,,Nevada,Kraft Boulders,9,3,"['V3-', 'V4-5']",
The Wave Left,2.4,17,V4-5,['Boulder'],10,1,,,Nevada,Kraft Boulders,0,1,"['V3-', 'V3']",
Flush it,1.0,1,V1-,['Boulder'],6,1,,,Nevada,Kraft Boulders,1,0,['V2'],
The Shitter Direct,1.9,7,V2,['Boulder'],,1,,,Nevada,Kraft Boulders,0,0,['V1-'],
West Face Left,2.0,23,V0,"['Trad', 'Boulder']",,1,,,Nevada,Cube Area,0,0,"['V12', 'V4', 'V9', '5.11a', 'V2-3', 'V1+', 'V1', 'V2']",
Perfect Poser,3.5,176,V1,['Boulder'],25,1,R,,Nevada,Cube Area,8,13,"['V12', 'V4', 'V9', '5.11a', 'V2-3', 'V1+', 'V2', 'V0']",
Martinet's Rails,3.0,14,V1+,['Boulder'],,1,,,Nevada,Cube Area,1,1,"['V12', 'V4', 'V9', '5.11a', 'V2-3', 'V1', 'V2', 'V0']",
Total Devistation,2.8,16,V2,['Boulder'],25,1,,,Nevada,Cube Area,2,0,"['V12', 'V4', 'V9', '5.11a', 'V2-3', 'V1+', 'V1', 'V0']",
Full Regulation,2.0,1,5.11a,['Boulder'],30,1,R,,Nevada,Cube Area,1,0,"['V12', 'V4', 'V9', 'V2-3', 'V1+', 'V1', 'V2', 'V0']",
Big Love,3.1,15,V4,['Boulder'],30,1,R,,Nevada,Cube Area,1,3,"['V12', 'V9', '5.11a', 'V2-3', 'V1+', 'V1', 'V2', 'V0']",
Fear of a Black Hat,3.9,25,V9,"['Trad', 'Boulder']",,1,,,Nevada,Cube Area,4,3,"['V12', 'V4', '5.11a', 'V2-3', 'V1+', 'V1', 'V2', 'V0']",
A Clockwork Orange,3.5,2,V12,"['Trad', 'Boulder']",,1,,,Nevada,Cube Area,1,3,"['V4', 'V9', '5.11a', 'V2-3', 'V1+', 'V1', 'V2', 'V0']",
left,1.4,14,V0,['Boulder'],,1,,,Nevada,Cube Area,1,0,"['V2', 'V2', 'V1', 'V2', 'V2', 'V1', 'V1', 'V1']",
Squeeze Job,2.0,23,V1,['Boulder'],,1,,,Nevada,Cube Area,1,0,"['V2', 'V2', 'V0', 'V2', 'V2', 'V1', 'V1', 'V1']",
The Groove,1.9,26,V1,['Boulder'],,1,,,Nevada,Cube Area,1,0,"['V2', 'V2', 'V0', 'V2', 'V2', 'V1', 'V1', 'V1']",
Thumbs Up,1.3,7,V1,['Boulder'],,1,,,Nevada,Cube Area,1,0,"['V2', 'V2', 'V0', 'V2', 'V2', 'V1', 'V1', 'V1']",
right,1.5,10,V1,['Boulder'],,1,,,Nevada,Cube Area,1,0,"['V2', 'V2', 'V0', 'V2', 'V2', 'V1', 'V1', 'V1']",
Red Ball Jets,2.0,24,V2,['Boulder'],,1,,,Nevada,Cube Area,1,1,"['V2', 'V1', 'V0', 'V2', 'V2', 'V1', 'V1', 'V1']",
arete left,1.8,12,V2,['Boulder'],,1,,,Nevada,Cube Area,1,0,"['V2', 'V1', 'V0', 'V2', 'V2', 'V1', 'V1', 'V1']",
arete right,1.8,13,V2,['Boulder'],,1,,,Nevada,Cube Area,1,0,"['V2', 'V1', 'V0', 'V2', 'V2', 'V1', 'V1', 'V1']",
Left left,1.4,14,V2,['Boulder'],8,1,,,Nevada,Cube Area,1,0,"['V2', 'V1', 'V0', 'V2', 'V2', 'V1', 'V1', 'V1']",
Van Betten Arête,3.4,16,V3,['Boulder'],10,1,,,Nevada,Cube Area,2,1,[],
Dihedral,1.3,14,V0-,['Boulder'],10,1,,,Nevada,W Cluster,1,0,['V0'],
Big Mac Crack,1.7,21,V0,['Boulder'],10,1,,,Nevada,W Cluster,2,1,['V0-'],
Arête,2.3,3,V1,['Boulder'],12,1,,,Nevada,W Cluster,1,0,"['V3-4', 'V4-5', 'V1+', 'V3', 'V3', 'V5-']",
Left Arête,2.0,1,V2,['Boulder'],,1,,,Nevada,Stick Gully Bou…,0,0,['V4+'],
Sorange Traverse,2.5,13,V3,['Boulder'],10,1,,,Nevada,W Cluster,1,1,"['V1', 'V3-4', 'V4-5', 'V1+', 'V3', 'V5-']",
Sorange,3.5,87,V3,['Boulder'],,1,,,Nevada,W Cluster,4,4,"['V1', 'V3-4', 'V4-5', 'V1+', 'V3', 'V5-']",
Booger Sugar,1.0,1,V3-4,['Boulder'],15,1,,,Nevada,W Cluster,0,0,"['V1', 'V4-5', 'V1+', 'V3', 'V3', 'V5-']",
Cocaine Biceps,2.4,9,V4-5,['Boulder'],10,1,,,Nevada,W Cluster,1,3,"['V1', 'V3-4', 'V1+', 'V3', 'V3', 'V5-']",
Welcome to Detroit,2.8,30,V5-,['Boulder'],,1,,,Nevada,W Cluster,2,3,"['V1', 'V3-4', 'V4-5', 'V1+', 'V3', 'V3']",
Left Face,1.0,2,V0,['Boulder'],8,1,,,Nevada,W Cluster,1,0,"['V2', 'V2-3', 'V1']",
Right Traverse,2.5,6,V1,['Boulder'],10,1,,,Nevada,W Cluster,1,0,"['V2', 'V0', 'V2-3']",
Arete Right,2.5,21,V2,['Boulder'],10,1,,,Nevada,W Cluster,1,3,"['V0', 'V2-3', 'V1']",
Left Face Traverse,2.5,2,V2-3,['Boulder'],12,1,,,Nevada,W Cluster,3,0,"['V2', 'V0', 'V1']",
Blunt Arête,1.0,2,V1,['Boulder'],12,1,,,Nevada,W Cluster,0,0,"['V9', 'V3', 'V8-9', 'V6']",
Right Arête,2.3,3,V3,['Boulder'],12,1,,,Nevada,W Cluster,2,0,"['V1', 'V9', 'V8-9', 'V6']",
Who Done It?,2.0,1,V6,['Boulder'],12,1,,,Nevada,W Cluster,1,0,"['V1', 'V9', 'V3', 'V8-9']",
Spittin' Venom,2.4,19,V8-9,['Boulder'],15,1,,,Nevada,W Cluster,3,5,"['V1', 'V9', 'V3', 'V6']",
Poison Control,1.5,4,V9,['Boulder'],15,1,,,Nevada,W Cluster,2,2,"['V1', 'V3', 'V8-9', 'V6']",
Toasted,3.0,1,V4,['Boulder'],15,1,,,Nevada,W Cluster,1,0,[],
"Off the Couch, On the Couch.",2.0,2,V1,['Boulder'],,1,,,Nevada,W Cluster,1,0,"['V2', 'V2', 'V7', 'V9']",
Heart and Sole,2.0,1,V2,['Boulder'],15,1,,,Nevada,W Cluster,1,0,"['V2', 'V1', 'V7', 'V9']",
Heart and Sole Left,2.3,3,V2,['Boulder'],15,1,,,Nevada,W Cluster,1,0,"['V2', 'V1', 'V7', 'V9']",
Old Times,1.0,1,V7,['Boulder'],15,1,,,Nevada,W Cluster,1,0,"['V2', 'V2', 'V1', 'V9']",
Shark Tooth,2.0,1,V9,['Boulder'],15,1,,,Nevada,W Cluster,1,0,"['V2', 'V2', 'V1', 'V7']",
Caramel Crimps,2.0,1,V1,['Boulder'],12,1,,,Nevada,W Cluster,0,0,['V4'],
Andy's Candies,2.0,1,V4,['Boulder'],12,1,,,Nevada,W Cluster,0,0,['V1'],
The Prowler,2.9,20,V5,['Boulder'],,1,,,Nevada,Kraft Boulders,0,4,[],
Pretzel Left,1.5,4,V1,['Boulder'],7,1,,,Nevada,Kraft Boulders,0,0,"['V2', 'V4', 'V6']",
Pretzel,1.8,4,V2,['Boulder'],7,1,,,Nevada,Kraft Boulders,2,0,"['V4', 'V1', 'V6']",
Pretzel Direct,1.0,1,V4,['Boulder'],7,1,,,Nevada,Kraft Boulders,1,0,"['V2', 'V1', 'V6']",
Pretzel Traverse,2.0,1,V6,['Boulder'],7,1,,,Nevada,Kraft Boulders,2,0,"['V2', 'V4', 'V1']",
F.T.M.P (Feefee's Traverse Memorial Problem),3.0,3,V0,['Boulder'],9,1,,,Nevada,Kraft Boulders,1,0,['V1'],
Peggy Man Traverse,4.0,3,V1,['Boulder'],12,1,,,Nevada,Kraft Boulders,4,0,['V0'],
Sundial,1.5,11,V0,['Boulder'],,1,,,Nevada,Red Spring Boul…,0,0,"['V6', 'V2', 'V2']",
High Noon,2.1,21,V2,['Boulder'],12,1,,,Nevada,Red Spring Boul…,0,2,"['V6', 'V2', 'V0']",
Showdown,1.6,5,V2,['Boulder'],8,1,,,Nevada,Red Spring Boul…,0,0,"['V6', 'V2', 'V0']",
Equinox,2.6,19,V6,['Boulder'],8,1,,,Nevada,Red Spring Boul…,1,3,"['V2', 'V2', 'V0']",
Jugs,2.2,15,V1,['Boulder'],18,1,,,Nevada,Red Spring Boul…,0,0,"['V3', 'V7', 'V7', 'V2', 'V9-', 'V7-', 'V5', 'V3', 'V2', 'V8', 'V2', 'V5-']",
This V2,1.0,1,V2,['Boulder'],,1,,V,Nevada,Red Spring Boul…,1,1,"['V3', 'V7', 'V7', 'V1', 'V9-', 'V7-', 'V5', 'V3', 'V2', 'V8', 'V2', 'V5-']",
Spring Break,2.2,10,V2,['Boulder'],,1,,,Nevada,Red Spring Boul…,0,0,"['V3', 'V7', 'V7', 'V1', 'V9-', 'V7-', 'V5', 'V3', 'V2', 'V8', 'V2', 'V5-']",
The Low Road,2.3,6,V2,['Boulder'],12,1,,,Nevada,Red Spring Boul…,0,0,"['V3', 'V7', 'V7', 'V1', 'V9-', 'V7-', 'V5', 'V3', 'V2', 'V8', 'V2', 'V5-']",
Spring Board,2.5,21,V3,['Boulder'],18,1,,,Nevada,Red Spring Boul…,0,0,"['V7', 'V7', 'V1', 'V2', 'V9-', 'V7-', 'V5', 'V3', 'V2', 'V8', 'V2', 'V5-']",
Cherry Garcia,2.8,47,V3,['Boulder'],15,1,,,Nevada,Red Spring Boul…,0,1,"['V7', 'V7', 'V1', 'V2', 'V9-', 'V7-', 'V5', 'V3', 'V2', 'V8', 'V2', 'V5-']",
Unknown,2.0,1,V2,['Boulder'],15,1,,,Nevada,Gateway Canyon…,0,0,"['V5', 'V2']",
Smack Shabwack,2.5,4,V5,['Boulder'],,1,,,Nevada,Red Spring Boul…,0,0,"['V3', 'V7', 'V7', 'V1', 'V2', 'V9-', 'V7-', 'V3', 'V2', 'V8', 'V2', 'V5-']",
Monkey Wrench,3.1,66,V7-,['Boulder'],25,1,,,Nevada,Red Spring Boul…,4,8,"['V3', 'V7', 'V7', 'V1', 'V2', 'V9-', 'V5', 'V3', 'V2', 'V8', 'V2', 'V5-']",
The High Road,2.8,26,V7,['Boulder'],25,1,,,Nevada,Red Spring Boul…,1,4,"['V3', 'V7', 'V1', 'V2', 'V9-', 'V7-', 'V5', 'V3', 'V2', 'V8', 'V2', 'V5-']",
Eat Your Breakfast,2.5,2,V7,['Boulder'],,1,,V,Nevada,Red Spring Boul…,1,0,"['V3', 'V7', 'V1', 'V2', 'V9-', 'V7-', 'V5', 'V3', 'V2', 'V8', 'V2', 'V5-']",
Spring Loaded,3.5,8,V8,['Boulder'],25,1,,,Nevada,Red Spring Boul…,0,3,"['V3', 'V7', 'V7', 'V1', 'V2', 'V9-', 'V7-', 'V5', 'V3', 'V2', 'V2', 'V5-']",
Monkey Trench,2.3,14,V9-,['Boulder'],,1,,,Nevada,Red Spring Boul…,0,4,"['V3', 'V7', 'V7', 'V1', 'V2', 'V7-', 'V5', 'V3', 'V2', 'V8', 'V2', 'V5-']",
East Face,1.0,3,V0,['Boulder'],10,1,,,Nevada,Red Spring Boul…,0,0,"['V4-5', 'V4', 'V4']",
St. Louis,2.3,23,V4,['Boulder'],12,1,,,Nevada,Red Spring Boul…,0,2,"['V0', 'V4-5', 'V4']",
It's On (Left),2.2,12,V4,['Boulder'],10,1,,,Nevada,Red Spring Boul…,0,0,"['V0', 'V4-5', 'V4']",
It's On,2.4,5,V4-5,['Boulder'],9,1,,,Nevada,Red Spring Boul…,0,0,"['V0', 'V4', 'V4']",
The Offering Scam,2.7,23,V3,['Boulder'],15,1,,,Nevada,Red Spring Boul…,0,2,"['V5', 'V6', 'V11', 'V10']",
Amazing Grace,3.5,11,V5,['Boulder'],15,1,,,Nevada,Red Spring Boul…,1,4,"['V3', 'V6', 'V11', 'V10']",
The Prayer,3.4,25,V6,['Boulder'],15,1,,,Nevada,Red Spring Boul…,0,1,"['V5', 'V3', 'V11', 'V10']",
The Red Wave,3.6,5,V10,['Boulder'],,1,,,Nevada,Red Spring Boul…,0,1,"['V5', 'V3', 'V6', 'V11']",
The Red Wave Low Start,3.0,2,V11,['Boulder'],,1,,,Nevada,Red Spring Boul…,0,0,"['V5', 'V3', 'V6', 'V10']",
Finish Line,3.3,7,V4-5,['Boulder'],12,1,,,Nevada,Red Spring Boul…,3,2,[],
Ultraviolet,3.0,1,V8-9,['Boulder'],,1,,,Nevada,Red Spring Boul…,1,1,[],
Bugs Bunny,2.5,2,V0-,['Boulder'],15,1,,,Nevada,Red Spring Boul…,0,0,"['V3', 'V3-4', 'V3-4', 'V1-2']",
Slot to Slab,2.0,2,V1-2,['Boulder'],15,1,,,Nevada,Red Spring Boul…,0,0,"['V3', 'V3-4', 'V0-', 'V3-4']",
Bare Knuckles,2.0,2,V3,['Boulder'],15,1,,,Nevada,Red Spring Boul…,0,0,"['V3-4', 'V0-', 'V3-4', 'V1-2']",
Knuckle Bunnies,2.0,1,V3-4,['Boulder'],15,1,,,Nevada,Red Spring Boul…,0,0,"['V3', 'V0-', 'V3-4', 'V1-2']",
Brass Knuckles,2.0,1,V3-4,['Boulder'],15,1,,,Nevada,Red Spring Boul…,0,0,"['V3', 'V0-', 'V3-4', 'V1-2']",
Sweet Tooth,2.5,2,V1,['Boulder'],,1,,V,Nevada,Red Spring Boul…,2,0,"['V4-', 'V3']",
Cirque Du Soleil,4.0,2,V3,['Boulder'],10,1,,,Nevada,Red Spring Boul…,1,1,"['V4-', 'V1']",
Cavity,1.0,1,V4-,['Boulder'],,1,,V,Nevada,Red Spring Boul…,0,0,"['V3', 'V1']",
BCAA,3.0,1,V6,['Boulder'],,1,,,Nevada,Red Spring Boul…,0,0,['V7'],
Professor Snape,2.0,1,V7,['Boulder'],,1,,,Nevada,Red Spring Boul…,0,0,['V6'],
The Purist,3.0,1,V3,['Boulder'],15,1,,,Nevada,Red Spring Boul…,3,0,[],
slanted dragonet scales,1.0,1,V0-1,['Boulder'],7,1,,,Nevada,Red Spring Boul…,1,0,['V0-1'],
Cracked Egg,1.0,1,V0-1,['Boulder'],6,1,,,Nevada,Red Spring Boul…,1,0,['V0-1'],
Finding Nemo,2.0,1,V1,['Boulder'],15,1,,,Nevada,Red Spring Boul…,1,0,"['V6', 'V2']",
Weigh Anchor,2.0,1,V2,['Boulder'],13,1,,,Nevada,Red Spring Boul…,2,0,"['V1', 'V6']",
Nautilus,3.0,1,V6,['Boulder'],13,1,,,Nevada,Red Spring Boul…,2,0,"['V1', 'V2']",
Front,1.0,1,V0,['Boulder'],,1,,,Nevada,Red Spring Boul…,0,0,"['V1', 'V2', 'V0']",
Back Left,1.0,1,V0,['Boulder'],,1,,,Nevada,Red Spring Boul…,0,0,"['V1', 'V2', 'V0']",
Back Right,2.0,1,V1,['Boulder'],,1,,,Nevada,Red Spring Boul…,1,0,"['V0', 'V2', 'V0']",
Central Perk,3.0,1,V2,['Boulder'],18,1,,,Nevada,Red Spring Boul…,2,0,"['V0', 'V1', 'V0']",
Mr. Baby,2.0,1,V0,['Boulder'],10,1,,,Nevada,Red Spring Boul…,2,0,"['V0+', 'V1-2', 'V5-6', 'V2-3', 'V0', 'V2', 'V0', 'V2-3', 'V0+', 'V0+']",
Gimme All The Sugar,2.0,1,V0,['Boulder'],10,1,,,Nevada,Red Spring Boul…,1,0,"['V0+', 'V1-2', 'V5-6', 'V2-3', 'V0', 'V2', 'V0', 'V2-3', 'V0+', 'V0+']",
Chi Chi Farm,1.0,1,V0,['Boulder'],7,1,,,Nevada,Red Spring Boul…,1,0,"['V0+', 'V1-2', 'V5-6', 'V2-3', 'V0', 'V2', 'V0', 'V2-3', 'V0+', 'V0+']",
Taro Milk Tea,1.0,1,V0+,['Boulder'],10,1,,,Nevada,Red Spring Boul…,1,0,"['V1-2', 'V5-6', 'V0', 'V2-3', 'V0', 'V2', 'V0', 'V2-3', 'V0+', 'V0+']",
There's Treats In There,1.0,1,V0+,['Boulder'],12,1,,,Nevada,Red Spring Boul…,1,0,"['V1-2', 'V5-6', 'V0', 'V2-3', 'V0', 'V2', 'V0', 'V2-3', 'V0+', 'V0+']",
"1/2 Sweet, Less Ice",0.0,1,V0+,['Boulder'],10,1,,,Nevada,Red Spring Boul…,1,0,"['V1-2', 'V5-6', 'V0', 'V2-3', 'V0', 'V2', 'V0', 'V2-3', 'V0+', 'V0+']",
Beastress,3.0,1,V1-2,['Boulder'],8,1,,,Nevada,Red Spring Boul…,1,0,"['V0+', 'V5-6', 'V0', 'V2-3', 'V0', 'V2', 'V0', 'V2-3', 'V0+', 'V0+']",
"Go To Sleep, Go to Sleep",1.0,1,V2,['Boulder'],10,1,,,Nevada,Red Spring Boul…,1,0,"['V0+', 'V1-2', 'V5-6', 'V0', 'V2-3', 'V0', 'V0', 'V2-3', 'V0+', 'V0+']",
QQ,2.0,1,V2-3,['Boulder'],10,1,,,Nevada,Red Spring Boul…,1,0,"['V0+', 'V1-2', 'V5-6', 'V0', 'V0', 'V2', 'V0', 'V2-3', 'V0+', 'V0+']",
Cragamuffin,2.0,1,V2-3,['Boulder'],15,1,,,Nevada,Red Spring Boul…,2,0,"['V0+', 'V1-2', 'V5-6', 'V0', 'V0', 'V2', 'V0', 'V2-3', 'V0+', 'V0+']",
Boba Junkies,3.0,1,V5-6,['Boulder'],10,1,,,Nevada,Red Spring Boul…,1,0,"['V0+', 'V1-2', 'V0', 'V2-3', 'V0', 'V2', 'V0', 'V2-3', 'V0+', 'V0+']",
Melange,2.0,1,V2,['Boulder'],15,1,,,Nevada,Red Spring Boul…,1,0,['V4'],
The Spice,4.0,1,V4,['Boulder'],20,1,,,Nevada,Red Spring Boul…,3,0,['V2'],
Taurine,3.5,6,V9,['Boulder'],,1,,,Nevada,Red Spring Boul…,3,0,[],
No Excuses,3.0,2,V2,['Boulder'],12,1,,,Nevada,Red Spring Boul…,0,0,[],
Right Slab,1.9,8,V1,['Boulder'],15,1,,,Nevada,Gateway Canyon…,0,0,"['V2', 'V3']",
The Lamb Chop,2.7,94,V2,['Boulder'],16,1,,,Nevada,Gateway Canyon…,7,2,"['V3', 'V1']",
The Pork Chop,3.7,316,V3,['Boulder'],16,1,,,Nevada,Gateway Canyon…,20,8,"['V2', 'V1']",
Campus problem,2.4,14,V5-,['Boulder'],,1,,,Nevada,Gateway Canyon…,0,0,['V7'],
Mr Moran,3.8,70,V7,['Boulder'],12,1,,,Nevada,Gateway Canyon…,8,5,['V5-'],
Feet of Fury,2.0,4,V2,['Boulder'],,1,,,Nevada,Gateway Canyon…,0,0,"['V5', 'V2']",
Jack of all Trades,3.1,17,V5,['Boulder'],12,1,,,Nevada,Gateway Canyon…,3,4,"['V2', 'V2']",
Campus Problem,1.9,16,V4,['Boulder'],8,1,,,Nevada,Mr. Morangatang,1,0,[],
Keystone Light,2.0,1,V9,['Boulder'],15,1,,,Nevada,Gateway Canyon…,1,0,[],
Stake Your Claim,3.0,1,V10,['Boulder'],10,1,,,Nevada,Gateway Canyon…,2,1,"['V12', 'V10']",
Americana Exotica,3.1,7,V10,['Boulder'],,1,,,Nevada,Gateway Canyon…,0,1,"['V12', 'V10']",
Lethal Design,4.0,3,V12,['Boulder'],25,1,,,Nevada,Gateway Canyon…,2,2,"['V10', 'V10']",
Super Nova,1.5,4,V5,['Boulder'],10,1,,,Nevada,Gateway Canyon…,1,0,[],
Cremaster,3.0,2,V3,['Boulder'],15,1,,,Nevada,Gateway Canyon…,1,0,"['V4', 'V5-6']",
Memento Mori,3.6,11,V4,['Boulder'],,1,,,Nevada,Gateway Canyon…,2,1,"['V3', 'V5-6']",
Memento Vitae,3.7,7,V5-6,['Boulder'],,1,,,Nevada,Gateway Canyon…,1,0,"['V3', 'V4']",
B**ch Slap 5,3.7,10,V9,['Boulder'],15,1,,,Nevada,Gateway Canyon…,3,4,[],
Avian flu,2.7,3,V4,['Boulder'],,1,,,Nevada,Gateway Canyon…,0,0,['V6'],
Tryptophan,2.5,2,V6,['Boulder'],,1,,,Nevada,Gateway Canyon…,1,0,['V4'],
Edge of Fright,1.0,1,V4,['Boulder'],,1,,,Nevada,Gateway Canyon…,0,0,[],
Innocent Exile,2.5,2,V10,['Boulder'],,1,,,Nevada,Gateway Canyon…,0,1,[],
Jupiter Traverse,2.0,1,V1,['Boulder'],25,1,,,Nevada,Gateway Canyon…,0,0,"['V3', 'V5-6', 'V6', 'V1', 'V2+', 'V4']",
Crack,2.0,1,V1,['Boulder'],10,1,,,Nevada,Gateway Canyon…,0,0,"['V3', 'V5-6', 'V6', 'V1', 'V2+', 'V4']",
Key Grip,2.0,1,V2+,['Boulder'],7,1,,,Nevada,Gateway Canyon…,0,0,"['V3', 'V1', 'V5-6', 'V6', 'V1', 'V4']",
Soft Opening,2.0,2,V4,['Boulder'],10,1,,,Nevada,Gateway Canyon…,0,0,"['V3', 'V1', 'V5-6', 'V6', 'V1', 'V2+']",
Grand Opening,3.0,1,V5-6,['Boulder'],20,1,,,Nevada,Gateway Canyon…,1,0,"['V3', 'V1', 'V6', 'V1', 'V2+', 'V4']",
Hard Closing,1.0,1,V6,['Boulder'],15,1,,,Nevada,Gateway Canyon…,0,0,"['V3', 'V1', 'V5-6', 'V1', 'V2+', 'V4']",
Nautical Nonsense,1.0,1,V0,['Boulder'],15,1,,,Nevada,S Seas Bouldering,0,0,"['V0', 'V0-1']",
Mr. Krabs,1.0,1,V0,['Boulder'],15,1,,,Nevada,S Seas Bouldering,0,0,"['V0', 'V0-1']",
Plankton,1.0,1,V0-1,['Boulder'],15,1,,,Nevada,S Seas Bouldering,0,0,"['V0', 'V0']",
Basement,1.0,1,V0,['Boulder'],10,1,,,Nevada,S Seas Bouldering,1,0,"['V6-7', 'V2', 'V1', 'V2']",
Basic,2.0,1,V1,['Boulder'],8,1,,,Nevada,S Seas Bouldering,0,0,"['V6-7', 'V2', 'V0', 'V2']",
Home Base,2.0,1,V2,['Boulder'],8,1,,,Nevada,S Seas Bouldering,0,0,"['V6-7', 'V0', 'V1', 'V2']",
Baseline,2.0,1,V2,['Boulder'],15,1,,,Nevada,S Seas Bouldering,0,0,"['V6-7', 'V0', 'V1', 'V2']",
Basecamp,2.0,1,V6-7,['Boulder'],7,1,,,Nevada,S Seas Bouldering,1,0,"['V2', 'V0', 'V1', 'V2']",
Through the Fog,2.0,1,V1,['Boulder'],15,1,,,Nevada,S Seas Bouldering,0,0,[],
Sharp shells,2.0,1,V3,['Boulder'],12,1,,,Nevada,S Seas Bouldering,1,0,['V4-'],
Sand Castle,2.0,1,V4-,['Boulder'],15,1,,,Nevada,S Seas Bouldering,1,0,['V3'],
Silly Squat,1.0,1,V0,['Boulder'],,1,,,Nevada,Oak Creek Canyo…,1,0,"['V3', 'V3', 'V3', 'V3', 'V1']",
Slabba Da Bass,1.0,1,V1,['Boulder'],,1,,,Nevada,Oak Creek Canyo…,1,0,"['V3', 'V3', 'V3', 'V3', 'V0']",
The Passion of the Crust,2.0,1,V3,['Boulder'],,1,,,Nevada,Oak Creek Canyo…,1,0,"['V3', 'V3', 'V3', 'V0', 'V1']",
Croissant Roll,2.0,1,V3,['Boulder'],,1,,,Nevada,Oak Creek Canyo…,2,0,"['V3', 'V3', 'V3', 'V0', 'V1']",
Genghis Khan is My Dad,2.0,1,V3,['Boulder'],,1,,,Nevada,Oak Creek Canyo…,1,0,"['V3', 'V3', 'V3', 'V0', 'V1']",
Dirty Panty Blues,1.0,1,V3,['Boulder'],,1,,,Nevada,Oak Creek Canyo…,1,0,"['V3', 'V3', 'V3', 'V0', 'V1']",
Blood Trails,3.8,18,V5,['Boulder'],,1,,V,Nevada,Oak Creek Canyo…,3,2,['V5'],
Face and Seam,2.0,2,V5,['Boulder'],15,1,,,Nevada,Oak Creek Canyo…,2,0,['V5'],
Sundial Traverse,2.0,2,V1,['Boulder'],15,1,,,Nevada,Oak Creek Canyo…,0,0,['V2'],
Pork Chop Sandwich,2.8,4,V2,['Boulder'],12,1,,,Nevada,Oak Creek Canyo…,3,2,['V1'],
Drunken Monkey,3.6,7,V7+,['Boulder'],,1,,,Nevada,Oak Creek Canyo…,0,1,[],
