name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Eric in an Easy Chair,3.0,1,V7,['Boulder'],,1,,,California,Rock Creek Boul…,1,1,"['V4', 'V3-4', 'V-easy', 'V3-4', 'V2']",
Compression Session,3.0,1,V9,['Boulder'],11,1,PG13,,California,Rock Creek Boul…,2,0,['V13'],
Lessons,3.0,1,V13,['Boulder'],13,1,,,California,Rock Creek Boul…,2,0,['V9'],
Code Blue,1.0,1,V1,['Boulder'],10,1,R,,California,Rock Creek Boul…,0,0,"['V12', 'V8']",
Troglodyte,2.0,1,V8,['Boulder'],8,1,,,California,Rock Creek Boul…,1,0,"['V1', 'V12']",
Disrythmia,3.0,1,V12,['Boulder'],12,1,,,California,Rock Creek Boul…,2,0,"['V1', 'V8']",
Problem 23,0.7,3,V-easy,['Boulder'],15,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 33,1.0,3,V-easy,['Boulder'],15,1,,,California,Mammoth Lakes…,3,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 24,1.0,3,V-easy,['Boulder'],15,1,,,California,Mammoth Lakes…,3,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 34,1.0,3,V-easy,['Boulder'],12,1,,,California,Mammoth Lakes…,2,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 35,1.0,3,V-easy,['Boulder'],10,1,,,California,Mammoth Lakes…,2,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 09,1.0,3,V-easy,['Boulder'],15,1,,,California,Mammoth Lakes…,2,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 01,1.0,3,V-easy,['Boulder'],10,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 02,1.0,3,V-easy,['Boulder'],10,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 08,1.0,3,V-easy,['Boulder'],12,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 11,1.0,4,V-easy,['Boulder'],15,1,,,California,Mammoth Lakes…,2,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 12,1.0,3,V-easy,['Boulder'],15,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 25,1.0,2,V-easy,['Boulder'],15,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 26,1.0,2,V-easy,['Boulder'],15,1,,,California,Mammoth Lakes…,2,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 27,1.3,3,V-easy,['Boulder'],15,1,,,California,Mammoth Lakes…,3,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 16,1.0,4,V-easy,['Boulder'],15,1,,,California,Mammoth Lakes…,2,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 28,1.0,2,V-easy,['Boulder'],15,1,,,California,Mammoth Lakes…,3,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 20,1.3,3,V0-,['Boulder'],15,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 03,1.3,3,V0-,['Boulder'],,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 22,1.3,4,V0-,['Boulder'],15,1,,,California,Mammoth Lakes…,2,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 32,1.0,3,V0-,['Boulder'],15,1,,,California,Mammoth Lakes…,3,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 21,1.5,4,V0-,['Boulder'],15,1,,,California,Mammoth Lakes…,2,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 29,1.5,2,V0-,['Boulder'],15,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 31,1.0,3,V0,['Boulder'],15,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 04,1.5,4,V0,['Boulder'],15,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 06,1.7,3,V0,['Boulder'],16,1,,,California,Mammoth Lakes…,2,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 15,1.0,4,V0,['Boulder'],15,1,,,California,Mammoth Lakes…,2,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 30,1.5,2,V0,['Boulder'],15,1,,,California,Mammoth Lakes…,3,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 10,1.0,3,V0,['Boulder'],12,1,,,California,Catacombs,1,0,"['V0', 'V1', 'V2', 'V1+', 'V1', 'V0', 'V0-', 'V2', 'V1', 'V0-']",
Problem 13,2.0,2,V0+,['Boulder'],15,1,,,California,Mammoth Lakes…,2,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 10.1,1.0,2,V1,['Boulder'],10,1,,,California,Mammoth Lakes…,0,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 14.1,1.5,2,V1,['Boulder'],15,1,,,California,Mammoth Lakes…,0,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 04.2,1.0,2,V1,['Boulder'],12,1,,,California,Mammoth Lakes…,0,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 07,1.5,4,V1,['Boulder'],15,1,,,California,Mammoth Lakes…,3,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 19,1.5,4,V1,['Boulder'],15,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 17,1.4,5,V1+,['Boulder'],15,1,,,California,Mammoth Lakes…,5,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 14,1.8,5,V1+,['Boulder'],15,1,,,California,Mammoth Lakes…,4,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 05,2.3,4,V1+,['Boulder'],15,1,,,California,Mammoth Lakes…,3,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 13.5,1.5,2,V2,['Boulder'],12,1,,,California,Mammoth Lakes…,0,0,"['V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 18,2.0,3,V2,['Boulder'],15,1,,,California,Mammoth Lakes…,4,0,"['V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
The Low Level Girdle Traverse,2.7,3,V2,['Boulder'],,1,,,California,Mammoth Lakes…,0,0,"['V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
The Girdle Traverse,2.6,5,V2,['Boulder'],100,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 17.5,3.5,2,V3,['Boulder'],15,1,,,California,Mammoth Lakes…,0,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 18.5,3.0,1,V4,['Boulder'],12,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V1', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Problem 04.5,2.0,1,V4,['Boulder'],12,1,,,California,Mammoth Lakes…,0,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0-', 'V0', 'V1', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Unnamed v2,2.4,5,V2,['Boulder'],10,1,,,California,Crimp Ladder Area,0,0,"['V1', 'V3']",
The Warm Up,2.8,18,V3,['Boulder'],12,1,,,California,Crimp Ladder Area,1,1,"['V7', 'V8', 'V2']",
Crimp Ladder,3.7,18,V7,['Boulder'],12,1,,,California,Crimp Ladder Area,4,5,"['V8', 'V2', 'V3']",
Crimp Ladder Right,3.0,4,V8,['Boulder'],,1,,,California,Crimp Ladder Area,0,3,"['V7', 'V2', 'V3']",
Unnamed v0,1.0,1,V0,['Boulder'],12,1,,,California,Crimp Ladder Area,1,0,[],
