name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Ringer,1.7,20,5.8,"['Sport', 'TR', 'Alpine']",,1,,,California,Horseshoe Piles,1,3,"['5.12a', '5.9', '5.11a', '5.10c', '5.10b', '5.11a', '5.8-', '5.5', '5.9', '5.7', '5.10c', '5.10d']",
Leaner,1.7,6,5.9,"['Trad', 'Alpine']",40,1,,,California,Horseshoe Piles,0,0,"['5.12a', '5.11a', '5.10c', '5.10b', '5.11a', '5.8-', '5.5', '5.9', '5.7', '5.10c', '5.8', '5.10d']",
Cleaning Lady,2.5,51,5.9,"['Sport', 'Alpine']",50,1,,,California,Horseshoe Piles,3,7,"['5.12a', '5.11a', '5.10c', '5.10b', '5.11a', '5.8-', '5.5', '5.9', '5.7', '5.10c', '5.8', '5.10d']",
Fall Harvest,2.7,39,5.10b,"['Sport', 'Alpine']",50,1,,,California,Horseshoe Piles,1,2,"['5.12a', '5.9', '5.11a', '5.10c', '5.11a', '5.8-', '5.5', '5.9', '5.7', '5.10c', '5.8', '5.10d']",
Edge of Freedom,2.7,19,5.10c,"['Sport', 'Alpine']",90,1,,,California,Horseshoe Piles,7,7,"['5.12a', '5.9', '5.11a', '5.10b', '5.11a', '5.8-', '5.5', '5.9', '5.7', '5.10c', '5.8', '5.10d']",
Reallyfivenineplus,3.1,30,5.10c,"['Sport', 'Alpine']",80,1,,,California,Horseshoe Piles,3,3,"['5.12a', '5.9', '5.11a', '5.10b', '5.11a', '5.8-', '5.5', '5.9', '5.7', '5.10c', '5.8', '5.10d']",
Tiger's Eye,2.4,17,5.10d,"['Sport', 'Alpine']",90,1,,,California,Horseshoe Piles,6,9,"['5.12a', '5.9', '5.11a', '5.10c', '5.10b', '5.11a', '5.8-', '5.5', '5.9', '5.7', '5.10c', '5.8']",
D.D.D.,3.7,37,5.11a,"['Sport', 'Alpine']",90,1,,,California,Horseshoe Piles,3,3,"['5.12a', '5.9', '5.10c', '5.10b', '5.11a', '5.8-', '5.5', '5.9', '5.7', '5.10c', '5.8', '5.10d']",
Full Yellow Jacket,2.8,17,5.11a,"['Sport', 'Alpine']",80,1,,,California,Horseshoe Piles,3,2,"['5.12a', '5.9', '5.10c', '5.10b', '5.11a', '5.8-', '5.5', '5.9', '5.7', '5.10c', '5.8', '5.10d']",
Anger Management,2.5,4,5.12a,"['Sport', 'Alpine']",90,1,,,California,Horseshoe Piles,4,1,"['5.9', '5.11a', '5.10c', '5.10b', '5.11a', '5.8-', '5.5', '5.9', '5.7', '5.10c', '5.8', '5.10d']",
"Hail, Caesar",1.7,3,5.8,"['Trad', 'Alpine']",45,1,PG13,,California,Horseshoe Piles,0,0,"['5.10a', '5.11b', '5.9+', '5.11a', '5.10c', '5.10a', '5.8', '5.11d']",
Vernal Rain,2.1,22,5.8,"['Sport', 'Alpine']",75,1,,,California,Horseshoe Piles,0,2,"['5.10a', '5.11b', '5.9+', '5.11a', '5.10c', '5.10a', '5.8', '5.11d']",
Autumn Storm,2.5,30,5.9+,"['Sport', 'Alpine']",70,1,,,California,Horseshoe Piles,2,8,"['5.10a', '5.11b', '5.11a', '5.10c', '5.8', '5.10a', '5.8', '5.11d']",
Population Explosion,2.3,27,5.10a,"['Sport', 'Alpine']",70,1,,,California,Horseshoe Piles,0,4,"['5.11b', '5.9+', '5.11a', '5.10c', '5.8', '5.10a', '5.8', '5.11d']",
Graupel with This,3.0,28,5.10c,"['Sport', 'Alpine']",70,1,,,California,Horseshoe Piles,1,7,"['5.10a', '5.11b', '5.9+', '5.11a', '5.8', '5.10a', '5.8', '5.11d']",
Giving Tree,2.7,10,5.11a,"['Sport', 'Alpine']",70,1,,,California,Horseshoe Piles,2,1,"['5.10a', '5.11b', '5.9+', '5.10c', '5.8', '5.10a', '5.8', '5.11d']",
Ambient Groove,2.0,3,5.11b,"['Sport', 'Alpine']",70,1,,,California,Horseshoe Piles,3,2,"['5.10a', '5.9+', '5.11a', '5.10c', '5.8', '5.10a', '5.8', '5.11d']",
Wavy Gravy,2.0,1,5.11d,"['Sport', 'Alpine']",70,1,,,California,Horseshoe Piles,1,0,"['5.10a', '5.11b', '5.9+', '5.11a', '5.10c', '5.8', '5.10a', '5.8']",
We met Quimet,2.4,5,5.8,"['Sport', 'Alpine']",40,1,,,California,Horseshoe Piles,2,0,"['5.11', '5.9+', '5.10', '5.10a', '5.10', '5.10', '5.12a']",
Lucy's flappin lips,1.0,1,5.9+,"['Trad', 'Alpine']",35,1,,,California,Horseshoe Piles,1,0,"['5.11', '5.10', '5.10a', '5.10', '5.10', '5.12a', '5.8']",
Moonah Luna,3.3,3,5.10a,"['Trad', 'Alpine']",55,1,,,California,Horseshoe Piles,2,0,"['5.11', '5.9+', '5.10', '5.10', '5.10', '5.12a', '5.8']",
"Ok Balto, hike!",3.0,2,5.10,"['Trad', 'Sport', 'Alpine']",40,1,,,California,Horseshoe Piles,2,0,"['5.11', '5.9+', '5.10a', '5.10', '5.10', '5.12a', '5.8']",
mini-right facing corner/roof,2.0,2,5.10,"['TR', 'Alpine']",40,1,,,California,Horseshoe Piles,0,0,"['5.11', '5.9+', '5.10a', '5.10', '5.10', '5.12a', '5.8']",
Tenuousity,3.0,1,5.10,"['Sport', 'Alpine']",35,1,,,California,Horseshoe Piles,1,1,"['5.11', '5.9+', '5.10a', '5.10', '5.10', '5.12a', '5.8']",
double seam,2.0,1,5.11,"['TR', 'Alpine']",40,1,,,California,Horseshoe Piles,0,0,"['5.9+', '5.10', '5.10a', '5.10', '5.10', '5.12a', '5.8']",
Top rope section,0.0,0,5.12a,"['TR', 'Alpine']",40,1,,,California,Horseshoe Piles,0,0,"['5.11', '5.9+', '5.10', '5.10a', '5.10', '5.10', '5.8']",
Floracation,1.6,5,5.7,"['Sport', 'TR', 'Alpine']",50,1,,,California,Horseshoe Piles,1,1,"['5.11b/c', '5.10d', '5.11a', '5.12a', '5.9', '5.10a', '5.12a', '5.11b', '5.11a', '5.12c']",
High Anxiety,2.0,1,5.9,"['Sport', 'Alpine']",80,1,,,California,Horseshoe Piles,1,0,"['5.11b/c', '5.10d', '5.11a', '5.7', '5.12a', '5.10a', '5.12a', '5.11b', '5.11a', '5.12c']",
Mozzy Mania,2.2,5,5.10a,"['Sport', 'Alpine']",40,1,,,California,Horseshoe Piles,4,1,"['5.11b/c', '5.10d', '5.11a', '5.7', '5.12a', '5.9', '5.12a', '5.11b', '5.11a', '5.12c']",
Arroyo Seco,2.4,5,5.10d,"['Trad', 'Alpine']",90,1,,,California,Horseshoe Piles,1,2,"['5.11b/c', '5.11a', '5.7', '5.12a', '5.9', '5.10a', '5.12a', '5.11b', '5.11a', '5.12c']",
This is the Meaning of Life,3.5,15,5.11a,"['Sport', 'Alpine']",90,1,,,California,Horseshoe Piles,0,1,"['5.11b/c', '5.10d', '5.7', '5.12a', '5.9', '5.10a', '5.12a', '5.11b', '5.11a', '5.12c']",
Delayed Labor,3.2,9,5.11a,"['Sport', 'Alpine']",90,1,,,California,Horseshoe Piles,3,0,"['5.11b/c', '5.10d', '5.7', '5.12a', '5.9', '5.10a', '5.12a', '5.11b', '5.11a', '5.12c']",
Ominous Skies,2.0,2,5.11b,"['Sport', 'Alpine']",50,1,,,California,Horseshoe Piles,5,0,"['5.11b/c', '5.10d', '5.11a', '5.7', '5.12a', '5.9', '5.10a', '5.12a', '5.11a', '5.12c']",
All Work No Spray,2.9,10,5.11b/c,"['Sport', 'Alpine']",75,1,,,California,Horseshoe Piles,0,1,"['5.10d', '5.11a', '5.7', '5.12a', '5.9', '5.10a', '5.12a', '5.11b', '5.11a', '5.12c']",
The Golden Shot,2.6,5,5.12a,"['Sport', 'Alpine']",50,1,,,California,Horseshoe Piles,2,0,"['5.11b/c', '5.10d', '5.11a', '5.7', '5.9', '5.10a', '5.12a', '5.11b', '5.11a', '5.12c']",
North face unknown 1,2.0,1,5.12a,"['Sport', 'Alpine']",,1,,,California,Horseshoe Piles,0,1,"['5.11b/c', '5.10d', '5.11a', '5.7', '5.9', '5.10a', '5.12a', '5.11b', '5.11a', '5.12c']",
Waiting For Isabella,3.0,2,5.12c,"['Sport', 'Alpine']",90,1,,,California,Horseshoe Piles,3,1,"['5.11b/c', '5.10d', '5.11a', '5.7', '5.12a', '5.9', '5.10a', '5.12a', '5.11b', '5.11a']",
Boreas,1.5,4,5.10a,"['Sport', 'Alpine']",100,1,,,California,Storm Crag,4,0,"['5.10c', '5.10b']",
Sirocco,2.0,2,5.10b,"['Sport', 'Alpine']",100,1,,,California,Storm Crag,3,0,"['5.10a', '5.10c']",
Devil's Wind Storm,2.7,3,5.10c,"['Sport', 'Alpine']",100,1,,,California,Storm Crag,1,0,"['5.10a', '5.10b']",
Santa Ana,2.0,3,5.10a,"['Sport', 'Alpine']",90,1,,,California,Storm Crag,4,2,[],
Balvenie,2.0,10,5.9,"['Trad', 'Alpine']",90,1,,,California,Crystal Crag,5,5,"['5.10a', '5.9+', '5.10c', '5.11a', '5.10d', '5.10d', '5.9', '5.10c', '5.10a', '5.11a']",
Macallan,2.9,40,5.9,"['Sport', 'Alpine']",100,1,,,California,Crystal Crag,8,2,"['5.10a', '5.9+', '5.10c', '5.11a', '5.10d', '5.10d', '5.9', '5.10c', '5.10a', '5.11a']",
Cragganmore,2.6,27,5.9+,"['Sport', 'Alpine']",90,1,,,California,Crystal Crag,5,3,"['5.9', '5.10a', '5.10c', '5.11a', '5.10d', '5.10d', '5.9', '5.10c', '5.10a', '5.11a']",
Springbank,3.5,45,5.10a,"['Sport', 'Alpine']",90,1,,,California,Crystal Crag,4,5,"['5.9', '5.9+', '5.10c', '5.11a', '5.10d', '5.10d', '5.9', '5.10c', '5.10a', '5.11a']",
But I Don't Drink Scotch,2.7,22,5.10a,"['Sport', 'Alpine']",100,1,,,California,Crystal Crag,1,1,"['5.9', '5.9+', '5.10c', '5.11a', '5.10d', '5.10d', '5.9', '5.10c', '5.10a', '5.11a']",
Double Barrel,2.9,14,5.10c,"['Sport', 'Alpine']",105,1,,,California,Crystal Crag,2,2,"['5.9', '5.10a', '5.9+', '5.11a', '5.10d', '5.10d', '5.9', '5.10c', '5.10a', '5.11a']",
On The Rocks,2.6,11,5.10c,"['Sport', 'Alpine']",110,1,,,California,Crystal Crag,0,1,"['5.9', '5.10a', '5.9+', '5.11a', '5.10d', '5.10d', '5.9', '5.10c', '5.10a', '5.11a']",
Knockando,2.3,6,5.10d,"['Sport', 'Alpine']",90,1,,,California,Crystal Crag,2,1,"['5.9', '5.10a', '5.9+', '5.10c', '5.11a', '5.10d', '5.9', '5.10c', '5.10a', '5.11a']",
Lagavulin,3.2,28,5.10d,"['Sport', 'Alpine']",100,1,,,California,Crystal Crag,3,2,"['5.9', '5.10a', '5.9+', '5.10c', '5.11a', '5.10d', '5.9', '5.10c', '5.10a', '5.11a']",
Tumbler,3.3,8,5.11a,"['Sport', 'Alpine']",100,1,,,California,Crystal Crag,3,3,"['5.9', '5.10a', '5.9+', '5.10c', '5.10d', '5.10d', '5.9', '5.10c', '5.10a', '5.11a']",
"If It's Not Scottish, It's Crap",1.5,2,5.11a,"['Sport', 'Alpine']",90,1,,,California,Crystal Crag,1,1,"['5.9', '5.10a', '5.9+', '5.10c', '5.10d', '5.10d', '5.9', '5.10c', '5.10a', '5.11a']",
Ben Nevis,2.5,2,5.9+,"['Trad', 'Alpine']",90,1,,,California,Crystal Crag,3,1,"['5.9+', '5.10d', '5.11a']",
Off Kilter,2.6,12,5.9+,"['Sport', 'Alpine']",80,1,,,California,Crystal Crag,3,6,"['5.9+', '5.10d', '5.11a']",
Plaid to the Bone,2.0,4,5.10d,"['Sport', 'Alpine']",100,1,,,California,Crystal Crag,3,3,"['5.9+', '5.9+', '5.11a']",
View to a Kilt,3.3,3,5.11a,"['Sport', 'Alpine']",100,1,,,California,Crystal Crag,1,0,"['5.9+', '5.9+', '5.10d']",
Gaelic 101,1.0,1,5.9,"['Trad', 'Alpine']",60,1,,,California,Crystal Crag,0,0,"['5.11d', '5.10a/b', '5.11d']",
Crystalline Ceilidh,1.0,1,5.10a/b,"['Sport', 'Alpine']",45,1,,,California,Crystal Crag,0,0,"['5.11d', '5.9', '5.11d']",
Le Petit Ecolier,3.0,1,5.11d,"['Sport', 'Alpine']",80,1,,,California,Crystal Crag,0,0,"['5.10a/b', '5.9', '5.11d']",
Crystal Whipped,4.0,1,5.11d,"['Sport', 'Alpine']",85,1,,,California,Crystal Crag,0,0,"['5.10a/b', '5.9', '5.11d']",
North Face Variation (aka Chossnanza),0.0,2,5.6,"['Trad', 'Alpine']",,3,,,California,Crystal Crag,0,0,"['5.9', '5.8', '5.6']",
North Arête,2.8,186,5.6,"['Trad', 'Alpine']",,4,,II,California,Crystal Crag,23,21,"['5.9', '5.8', '5.6']",
North Arete (Left Start Variation),3.0,68,5.8,"['Trad', 'Alpine']",,4,,II,California,Crystal Crag,10,4,"['5.9', '5.6', '5.6']",
Completely Methed Up (North Face Variation),1.0,1,5.9,"['Trad', 'Alpine']",,3,R,,California,Crystal Crag,2,0,"['5.8', '5.6', '5.6']",
West Face,1.2,5,3rd,"['Trad', 'Alpine']",550,1,,,California,Crystal Crag,2,0,"['5.6', '5.7', 'Easy 5th']",
South Ridge,2.3,17,Easy,"['Trad', 'Alpine']",650,1,,,California,Crystal Crag,11,6,"['5.6', '5.7', 'Easy 5th', '3rd']",
Aretes of Crystal Crag direct,3.1,28,5.6,"['Trad', 'Alpine']",1300,1,,II,California,Crystal Crag,7,2,"['5.7', 'Easy 5th', '3rd']",
"East Face, Central Gully",3.3,4,5.7,"['Trad', 'Snow', 'Alpine']",300,3,,II,California,Crystal Crag,6,2,"['5.6', 'Easy 5th', '3rd']",
Flakes Crack,2.0,1,5.10,"['Trad', 'Alpine']",50,1,,,California,Lake George,0,0,"['5.12a', '5.12b', '5.10', '5.12d']",
Pony,2.0,2,5.10,"['Trad', 'Alpine']",50,1,,,California,Lake George,0,0,"['5.12a', '5.12b', '5.10', '5.12d']",
Calf Fish,3.0,1,5.12a,"['Sport', 'Alpine']",55,1,,,California,Lake George,0,0,"['5.12b', '5.10', '5.10', '5.12d']",
Crystal Grip Pump,3.0,3,5.12b,"['Trad', 'Alpine']",50,1,,,California,Lake George,1,1,"['5.12a', '5.10', '5.10', '5.12d']",
Whoop Chicken,4.0,2,5.12d,"['Sport', 'Alpine']",75,1,,,California,Lake George,1,0,"['5.12a', '5.12b', '5.10', '5.10']",
Sidewinder,1.0,1,5.7,"['Sport', 'Alpine']",70,1,,,California,Lake George,2,0,['5.8'],
Green Machine,2.0,1,5.8,"['Sport', 'Alpine']",120,1,,,California,Lake George,3,0,['5.7'],
Inspection Rejection,2.0,1,5.10d,"['Sport', 'Alpine']",60,1,,,California,Lake George,1,0,"['5.11a', '5.11b']",
Gazump,2.0,1,5.11a,"['Sport', 'Alpine']",60,1,,,California,Lake George,1,0,"['5.10d', '5.11b']",
Mariposa Lily,2.0,1,5.11b,"['Sport', 'Alpine']",60,1,,,California,Lake George,1,0,"['5.11a', '5.10d']",
Moonlight All-Night Diner,1.0,1,5.4,['Trad'],30,1,,,California,Storybook Cliff,1,0,"['5.9', '5.10d', '5.9', '5.8']",
Invisible Pie,3.0,1,5.8,['Trad'],60,1,,,California,Storybook Cliff,3,0,"['5.9', '5.10d', '5.9', '5.4']",
Desert Flower Bowling Alley and Arcade Fun Complex,3.0,1,5.9,['Trad'],45,1,,,California,Storybook Cliff,3,0,"['5.10d', '5.9', '5.8', '5.4']",
All Hail the Glow Cloud,3.0,1,5.9,['Trad'],45,1,,,California,Storybook Cliff,1,0,"['5.10d', '5.9', '5.8', '5.4']",
Brownstone Spire,3.0,1,5.10d,['Sport'],45,1,,,California,Storybook Cliff,2,0,"['5.9', '5.9', '5.8', '5.4']",
Coffee Bean (aka Pebbles),0.5,2,5.6,['Sport'],25,1,,,California,Little Egypt,0,0,"['5.10a', '5.10a', '5.11', '5.11+', '5.9']",
BamBam,1.3,3,5.10a,['Sport'],25,1,,,California,Little Egypt,0,1,"['5.10a', '5.6', '5.11', '5.11+', '5.9']",
Dog Day Afternoon,2.9,14,5.11,['Trad'],28,1,,,California,Little Egypt,3,5,"['5.10a', '5.10a', '5.6', '5.11+', '5.9']",
Espresso Crack,3.9,55,5.11+,['Trad'],60,1,,,California,Little Egypt,10,15,"['5.10a', '5.10a', '5.6', '5.11', '5.9']",
Jammin' With Jane,1.6,11,5.8,['Trad'],60,1,,,California,Little Egypt,2,2,"['5.10c', '5.9', '5.11b/c', '5.13b', '5.10c', '5.9', '5.10a', '5.10c']",
Pyramid Power,1.8,4,5.9,['Trad'],200,2,,,California,Little Egypt,1,0,"['5.10c', '5.11b/c', '5.13b', '5.8', '5.10c', '5.9', '5.10a', '5.10c']",
Arabesque,1.8,12,5.9,['Trad'],80,1,,,California,Little Egypt,2,1,"['5.10c', '5.11b/c', '5.13b', '5.8', '5.10c', '5.9', '5.10a', '5.10c']",
Warrior Waitress (aka Caravans),2.7,25,5.10a,['Sport'],70,1,PG13,,California,Little Egypt,1,3,"['5.10c', '5.9', '5.11b/c', '5.13b', '5.8', '5.10c', '5.9', '5.10c']",
4 Those About 2 Rock,3.3,27,5.10c,['Trad'],75,1,,,California,Little Egypt,4,3,"['5.9', '5.11b/c', '5.13b', '5.8', '5.10c', '5.9', '5.10a', '5.10c']",
King Tut's Tomb,3.0,4,5.10c,['Trad'],90,1,,,California,Little Egypt,2,0,"['5.9', '5.11b/c', '5.13b', '5.8', '5.10c', '5.9', '5.10a', '5.10c']",
Welcome to the Dark Side,3.2,29,5.10c,['Sport'],80,1,,,California,Little Egypt,3,6,"['5.9', '5.11b/c', '5.13b', '5.8', '5.10c', '5.9', '5.10a', '5.10c']",
Cannibal,2.8,25,5.11b/c,['Trad'],45,1,,,California,Little Egypt,4,3,"['5.10c', '5.9', '5.13b', '5.8', '5.10c', '5.9', '5.10a', '5.10c']",
Creme del Este,3.0,3,5.13b,['Trad'],90,1,,,California,Little Egypt,0,0,"['5.10c', '5.9', '5.11b/c', '5.8', '5.10c', '5.9', '5.10a', '5.10c']",
Easy Way Out,1.3,3,5.8,['Trad'],30,1,,,California,Little Egypt,0,1,['5.11d'],
Death In The Afternoon,2.0,1,5.11d,['Trad'],25,1,,,California,Little Egypt,0,1,['5.8'],
Route In Exile,1.0,1,5.8,['Trad'],300,3,,,California,Little Egypt,0,0,"['5.10b', '5.10c', '5.11b', '5.11d', '5.10', '5.10c', '5.9']",
Wall Of Separation,1.3,3,5.9,['Sport'],250,2,,,California,Little Egypt,0,2,"['5.10b', '5.10c', '5.11b', '5.11d', '5.10', '5.10c', '5.8']",
King Of Croatia,0.0,1,5.10,['Trad'],300,2,,,California,Little Egypt,0,2,"['5.10b', '5.10c', '5.11b', '5.11d', '5.10c', '5.8', '5.9']",
Busy Child,2.0,1,5.10c,['Trad'],100,1,,,California,Little Egypt,0,1,"['5.10b', '5.11b', '5.11d', '5.10', '5.10c', '5.8', '5.9']",
Little Fluffy Clouds,2.0,3,5.10c,"['Trad', 'Sport']",250,3,,,California,Little Egypt,0,1,"['5.10b', '5.11b', '5.11d', '5.10', '5.10c', '5.8', '5.9']",
Do Not Take The German People Lightly I Say,2.7,3,5.11b,['Sport'],45,1,,,California,Little Egypt,2,3,"['5.10b', '5.10c', '5.11d', '5.10', '5.10c', '5.8', '5.9']",
Forbidden Dance,3.0,1,5.11d,['Sport'],250,2,,,California,Little Egypt,0,1,"['5.10b', '5.10c', '5.11b', '5.10', '5.10c', '5.8', '5.9']",
Shipley Drive,2.0,2,5.4,['Sport'],60,1,,,California,Little Egypt,0,1,"['5.9', '5.10b', '5.11d', '5.7', '5.11b']",
Lower Echelon Paranoia,0.0,1,5.7,"['Trad', 'Sport']",100,1,,,California,Little Egypt,0,1,"['5.9', '5.10b', '5.11d', '5.4', '5.11b']",
"Chick Dead, Dog Killed It",2.6,5,5.9,"['Trad', 'Sport']",300,3,PG13,,California,Little Egypt,1,4,"['5.10b', '5.11d', '5.7', '5.4', '5.11b']",
Don't Be Late,2.0,2,5.10b,"['Trad', 'Sport']",120,1,R,,California,Little Egypt,0,1,"['5.9', '5.11d', '5.7', '5.4', '5.11b']",
Tricky Goldy,3.0,1,5.11b,['Sport'],175,2,,,California,Little Egypt,0,1,"['5.9', '5.10b', '5.11d', '5.7', '5.4']",
Jungle,2.0,1,5.11d,"['Trad', 'Sport']",350,3,,,California,Little Egypt,0,1,"['5.9', '5.10b', '5.7', '5.4', '5.11b']",
Jungle / @!%*& Me Up The @$$ And It Was Great!,1.0,1,5.10d,['Sport'],30,1,,,California,Little Egypt,0,1,"['5.12b', '5.12+']",
Cleopatras Flotilla of Love,2.0,1,5.12b,['Sport'],30,1,,,California,Little Egypt,0,1,"['5.10d', '5.12+']",
Open Project,3.0,1,5.12+,['Sport'],40,1,,,California,Little Egypt,0,2,"['5.12b', '5.10d']",
"Delicious, Delicious..... oh how boring",2.0,1,5.10a,['Sport'],90,2,,,California,Little Egypt,0,2,"['5.10c/d', '5.10c', '5.12b']",
Blue Balls Conga Line,3.0,2,5.10c,['Sport'],250,3,,,California,Little Egypt,0,1,"['5.10c/d', '5.10a', '5.12b']",
Alive Alone,2.0,2,5.10c/d,['Sport'],70,1,,,California,Little Egypt,0,2,"['5.10c', '5.10a', '5.12b']",
Exit Planet Mussy,3.5,2,5.12b,['Sport'],250,3,,,California,Little Egypt,0,5,"['5.10c/d', '5.10c', '5.10a']",
Crack In The Faith,2.0,2,5.8,['Trad'],30,1,,,California,Little Egypt,0,1,"['5.10c', '5.10a']",
Vicodin,2.5,2,5.10a,['Sport'],30,1,,,California,Little Egypt,0,1,"['5.10c', '5.8']",
Born Again Christians,1.0,1,5.10c,['Sport'],30,1,,,California,Little Egypt,0,1,"['5.8', '5.10a']",
Eggshell,0.0,0,5.8+,['Trad'],60,1,,,California,Little Egypt,0,0,[],
You call that a come on?,2.8,6,5.11a,['Sport'],115,1,,,California,Inner Gorge,0,0,"['5.11c', '5.11c', '5.13b', '5.12a', '5.12a', '5.12d', '5.13b', '5.13d', '5.13', '5.11c', '5.11b', '5.12', '5.11b/c', '5.12b', '5.11a']",
Northern Pike,2.8,27,5.11a,['Sport'],90,1,,,California,Inner Gorge,2,1,"['5.11c', '5.11c', '5.13b', '5.12a', '5.12a', '5.12d', '5.13b', '5.13d', '5.13', '5.11c', '5.11b', '5.12', '5.11b/c', '5.12b', '5.11a']",
More Hypocrisy,3.0,4,5.11b,['Sport'],115,1,,,California,Inner Gorge,1,1,"['5.11c', '5.11c', '5.13b', '5.12a', '5.12a', '5.12d', '5.13b', '5.13d', '5.13', '5.11c', '5.11a', '5.12', '5.11b/c', '5.12b', '5.11a']",
Sea Monkey,2.1,7,5.11b/c,['Sport'],100,1,,,California,Inner Gorge,1,6,"['5.11c', '5.11c', '5.13b', '5.12a', '5.12a', '5.12d', '5.13b', '5.13d', '5.13', '5.11c', '5.11b', '5.11a', '5.12', '5.12b', '5.11a']",
Living Dead,3.8,53,5.11c,['Sport'],100,1,,,California,Inner Gorge,0,7,"['5.11c', '5.13b', '5.12a', '5.12a', '5.12d', '5.13b', '5.13d', '5.13', '5.11c', '5.11b', '5.11a', '5.12', '5.11b/c', '5.12b', '5.11a']",
Bird of Prey,2.5,2,5.11c,['Sport'],85,1,,,California,Inner Gorge,0,0,"['5.11c', '5.13b', '5.12a', '5.12a', '5.12d', '5.13b', '5.13d', '5.13', '5.11c', '5.11b', '5.11a', '5.12', '5.11b/c', '5.12b', '5.11a']",
Catch and Release,3.4,24,5.12a,['Sport'],100,1,,,California,Inner Gorge,1,4,"['5.11c', '5.11c', '5.13b', '5.12a', '5.12d', '5.13b', '5.13d', '5.13', '5.11c', '5.11b', '5.11a', '5.12', '5.11b/c', '5.12b', '5.11a']",
Don't Call it a Comeback,3.8,8,5.12a,['Sport'],115,1,,,California,Inner Gorge,0,1,"['5.11c', '5.11c', '5.13b', '5.12a', '5.12d', '5.13b', '5.13d', '5.13', '5.11c', '5.11b', '5.11a', '5.12', '5.11b/c', '5.12b', '5.11a']",
Steelhead,2.5,4,5.12b,['Sport'],105,1,,,California,Inner Gorge,3,6,"['5.11c', '5.11c', '5.13b', '5.12a', '5.12a', '5.12d', '5.13b', '5.13d', '5.13', '5.11c', '5.11b', '5.11a', '5.12', '5.11b/c', '5.11a']",
Piranha,2.9,35,5.12,['Sport'],50,1,,,California,Inner Gorge,4,2,"['5.11c', '5.11c', '5.13b', '5.12a', '5.12a', '5.12d', '5.13b', '5.13d', '5.13', '5.11c', '5.11b', '5.11a', '5.11b/c', '5.12b', '5.11a']",
Excelsior,3.8,26,5.12d,['Sport'],85,1,,,California,Inner Gorge,3,11,"['5.11c', '5.11c', '5.13b', '5.12a', '5.12a', '5.13b', '5.13d', '5.13', '5.11c', '5.11b', '5.11a', '5.12', '5.11b/c', '5.12b', '5.11a']",
Fight Club,3.7,14,5.13b,['Sport'],70,1,,,California,Inner Gorge,5,4,"['5.11c', '5.11c', '5.12a', '5.12a', '5.12d', '5.13b', '5.13d', '5.13', '5.11c', '5.11b', '5.11a', '5.12', '5.11b/c', '5.12b', '5.11a']",
Blood Sport,3.0,2,5.13b,['Sport'],40,1,,,California,Inner Gorge,1,0,"['5.11c', '5.11c', '5.12a', '5.12a', '5.12d', '5.13b', '5.13d', '5.13', '5.11c', '5.11b', '5.11a', '5.12', '5.11b/c', '5.12b', '5.11a']",
Holey Wars,4.0,6,5.13,['Sport'],80,1,,,California,Inner Gorge,9,4,"['5.11c', '5.11c', '5.13b', '5.12a', '5.12a', '5.12d', '5.13b', '5.13d', '5.11c', '5.11b', '5.11a', '5.12', '5.11b/c', '5.12b', '5.11a']",
Holey Mackerel,4.0,2,5.13d,['Sport'],110,1,,,California,Inner Gorge,1,0,"['5.11c', '5.11c', '5.13b', '5.12a', '5.12a', '5.12d', '5.13b', '5.13', '5.11c', '5.11b', '5.11a', '5.12', '5.11b/c', '5.12b', '5.11a']",
Smokey the Beer,2.5,8,5.10b,['Sport'],,1,,,California,Inner Gorge,2,3,"['5.11c', '5.11c', '5.10c', '5.12a', '5.11-', '5.10d']",
Nakin,2.2,5,5.10c,"['Trad', 'Sport']",140,2,,,California,Inner Gorge,0,2,"['5.11c', '5.11c', '5.12a', '5.11-', '5.10b', '5.10d']",
Supergroveler,2.4,8,5.10d,['Sport'],90,1,,,California,Inner Gorge,1,1,"['5.11c', '5.11c', '5.10c', '5.12a', '5.11-', '5.10b']",
Point of Entry (aka Not for Brucy!),2.5,2,5.11-,['Sport'],95,1,,,California,Inner Gorge,1,0,"['5.11c', '5.11c', '5.10c', '5.12a', '5.10b', '5.10d']",
Megalomaniac,3.0,6,5.11c,['Sport'],70,1,,,California,Inner Gorge,0,1,"['5.11c', '5.10c', '5.12a', '5.11-', '5.10b', '5.10d']",
Blower Install,4.0,3,5.11c,['Sport'],150,1,,,California,Inner Gorge,1,1,"['5.11c', '5.10c', '5.12a', '5.11-', '5.10b', '5.10d']",
Not To Code,3.0,3,5.12a,['Sport'],115,1,,,California,Inner Gorge,0,0,"['5.11c', '5.11c', '5.10c', '5.11-', '5.10b', '5.10d']",
Wiggly,2.5,11,5.11a,['Sport'],200,1,,,California,Inner Gorge,1,3,['5.11d'],
Probation Violation,3.8,8,5.11d,['Sport'],140,1,,,California,Inner Gorge,0,1,['5.11a'],
Lava Java,2.1,38,5.8,['Sport'],70,1,,,California,Inner Gorge,0,2,"['5.10b', '5.10c', '5.11d', '5.12b', '5.10b', '5.12a', '5.11c', '5.10d', '5.12b', '5.12b', '5.12d', '5.12c', '5.11b', '5.11b', '5.12a', '5.11c', '5.9', '5.10b/c', '5.11d']",
