name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Oak Tree Slab,1.4,7,V-easy,['Boulder'],15,1,,,California,Hemingway Boulders,2,0,"['V2', 'V1']",
Oak Tree Mantle,1.5,4,V1,['Boulder'],8,1,,,California,Hemingway Boulders,1,0,"['V2', 'V-easy']",
Oak Blowout,2.0,1,V2,['Boulder'],15,1,,,California,Hemingway Boulders,2,0,"['V1', 'V-easy']",
Hemmingway Block,2.0,1,5.9,"['TR', 'Boulder']",10,1,,,California,Hemingway Boulders,1,0,['V-easy'],
Easy Sailing,1.0,2,V-easy,['Boulder'],15,1,,,California,Jimmy Cliff Area,0,0,"['V1', 'V0', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V3']",
Mellow Mood,1.0,1,V-easy,['Boulder'],15,1,,,California,Jimmy Cliff Area,0,0,"['V1', 'V0', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V3']",
Sun is Shining,1.0,4,V-easy,['Boulder'],11,1,,,California,Jimmy Cliff Area,1,0,"['V1', 'V0', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V3']",
Rita,1.3,3,V-easy,['Boulder'],15,1,,,California,Jimmy Cliff Area,2,0,"['V1', 'V0', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V3']",
Give Thanks and Praises,1.0,1,V0-,['Boulder'],15,1,,,California,Jimmy Cliff Area,0,0,"['V1', 'V-easy', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V3']",
Jump Nyabinghi,1.5,2,V0-,['Boulder'],15,1,,,California,Jimmy Cliff Area,0,0,"['V1', 'V-easy', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V3']",
Easy Skanking,2.0,1,V0,['Boulder'],12,1,,,California,Jimmy Cliff Area,0,0,"['V1', 'V-easy', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V3']",
Bob,1.5,4,V1,['Boulder'],11,1,,,California,Jimmy Cliff Area,2,0,"['V-easy', 'V0', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V3']",
Ziggy,1.5,2,V3,['Boulder'],12,1,,,California,Jimmy Cliff Area,2,0,"['V1', 'V-easy', 'V0', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy']",
Pinto,2.0,4,V-easy,['Boulder'],15,1,,,California,Jimmy Cliff Area,1,0,"['V1', 'V-easy', 'V2', 'V0-', 'V5']",
Brindle,1.7,3,V-easy,['Boulder'],11,1,,,California,Jimmy Cliff Area,1,0,"['V1', 'V-easy', 'V2', 'V0-', 'V5']",
Sorrel,1.3,3,V0-,['Boulder'],15,1,,,California,Jimmy Cliff Area,1,0,"['V-easy', 'V1', 'V-easy', 'V2', 'V5']",
Palomino,1.0,1,V1,['Boulder'],13,1,,,California,Jimmy Cliff Area,1,0,"['V-easy', 'V-easy', 'V2', 'V0-', 'V5']",
Rabicano,2.0,1,V2,['Boulder'],14,1,,,California,Jimmy Cliff Area,1,0,"['V-easy', 'V1', 'V-easy', 'V0-', 'V5']",
Spleef,1.0,2,V5,['Boulder'],10,1,,,California,Jimmy Cliff Area,1,1,"['V-easy', 'V1', 'V-easy', 'V2', 'V0-']",
Unspeakable,0.0,1,V0,['Boulder'],10,1,,,California,Jimmy Cliff Area,0,0,['V3'],
Unmentionable,2.0,1,V3,['Boulder'],15,1,,,California,Jimmy Cliff Area,2,0,['V0'],
Footprints,2.0,4,V-easy,['Boulder'],12,1,,,California,Jimmy Cliff Area,2,0,"['V1+', 'V4', 'V2', 'V-easy', 'V0+', 'V-easy', 'V1', 'V0+', 'V-easy']",
Give Thanx,2.3,3,V-easy,['Boulder'],15,1,,,California,Jimmy Cliff Area,1,0,"['V1+', 'V4', 'V2', 'V-easy', 'V0+', 'V-easy', 'V1', 'V0+', 'V-easy']",
Hello Sunshine,1.0,2,V-easy,['Boulder'],8,1,,,California,Jimmy Cliff Area,1,0,"['V1+', 'V4', 'V2', 'V-easy', 'V0+', 'V-easy', 'V1', 'V0+', 'V-easy']",
"Wonderful World, Beautiful People",1.3,3,V-easy,['Boulder'],12,1,,,California,Jimmy Cliff Area,1,0,"['V1+', 'V4', 'V2', 'V-easy', 'V0+', 'V-easy', 'V1', 'V0+', 'V-easy']",
Hanging Fire,1.5,2,V0+,['Boulder'],10,1,,,California,Jimmy Cliff Area,2,0,"['V1+', 'V4', 'V2', 'V-easy', 'V-easy', 'V-easy', 'V1', 'V0+', 'V-easy']",
Struggling Man,2.0,1,V0+,['Boulder'],15,1,,,California,Jimmy Cliff Area,1,0,"['V1+', 'V4', 'V2', 'V-easy', 'V-easy', 'V-easy', 'V1', 'V0+', 'V-easy']",
Many Rivers to Cross,2.0,2,V1,['Boulder'],15,1,,,California,Jimmy Cliff Area,3,0,"['V1+', 'V4', 'V2', 'V-easy', 'V-easy', 'V0+', 'V-easy', 'V0+', 'V-easy']",
Bongo Man,1.7,3,V1+,['Boulder'],15,1,,,California,Jimmy Cliff Area,1,0,"['V4', 'V2', 'V-easy', 'V-easy', 'V0+', 'V-easy', 'V1', 'V0+', 'V-easy']",
Flatface Left,2.0,1,V2,['Boulder'],12,1,,,California,Jimmy Cliff Area,2,0,"['V1+', 'V4', 'V-easy', 'V-easy', 'V0+', 'V-easy', 'V1', 'V0+', 'V-easy']",
Flatface,2.0,1,V4,['Boulder'],12,1,,,California,Jimmy Cliff Area,2,0,"['V1+', 'V2', 'V-easy', 'V-easy', 'V0+', 'V-easy', 'V1', 'V0+', 'V-easy']",
Dummy Up,2.0,4,V2,['Boulder'],20,1,,,California,Jimmy Cliff Area,1,2,"['V4', 'V4']",
Penguins in Bondage,3.2,6,V4,['Boulder'],20,1,,,California,Jimmy Cliff Area,3,1,"['V2', 'V4']",
Burnt Weenie Sandwich,2.0,1,V4,['Boulder'],20,1,,,California,Jimmy Cliff Area,1,0,"['V2', 'V4']",
Dysfunction,1.0,1,V1,['Boulder'],10,1,,,California,Jimmy Cliff Area,2,0,[],
Aiguille de Ankle Breaker,2.0,2,V2,['Boulder'],15,1,,,California,Jimmy Cliff Area,1,0,[],
Use What I Got,3.0,2,V2,['Boulder'],15,1,,,California,Jimmy Cliff Area,4,1,[],
Humanitarian,1.0,1,V-easy,['Boulder'],12,1,,,California,Jimmy Cliff Area,1,0,[],
Bandulo,1.0,1,V0-,['Boulder'],12,1,,,California,Jimmy Cliff Area,3,0,[],
Doctor Brown,2.0,2,V10,['Boulder'],13,1,,,California,Jimmy Cliff Area,2,1,[],
The Bardini Arete,1.2,5,V0+,['Boulder'],10,1,,,California,Blas Beemer Area,1,0,"['V2', 'V4']",
The Bardini Crack (aka: Blas Beemer),2.7,28,V2,['Boulder'],15,1,,,California,Blas Beemer Area,2,1,"['V0+', 'V4']",
Bardini Crack (Sit),2.8,4,V4,['Boulder'],12,1,,,California,Blas Beemer Area,1,0,"['V0+', 'V2']",
Cornholio,1.5,2,V2+,['Boulder'],12,1,,,California,Blas Beemer Area,1,0,[],
Bandini Mountain,1.0,2,V3,['Boulder'],20,1,,,California,Blas Beemer Area,1,0,[],
Unnamed .7,1.5,16,V-easy,['Boulder'],10,1,,,California,Echo Cove Bould…,1,1,"['V0-', 'V2', 'V0+', 'V0+', 'V1', 'V2']",
Un-named .7,1.0,1,V-easy,['Boulder'],,1,,,California,Lost Horse Boul…,0,0,"['V3', 'V-easy', 'V-easy', 'V5', 'V2', 'V2']",
Yabaho Right,1.0,1,V2,['Boulder'],15,1,,,California,Lost Horse Boul…,1,0,"['V3', 'V-easy', 'V-easy', 'V-easy', 'V5', 'V2']",
Yabo Nation,0.0,0,V2,['Boulder'],12,1,,,California,Lost Horse Boul…,1,0,"['V3', 'V-easy', 'V-easy', 'V-easy', 'V5', 'V2']",
Dinky Doinks,0.0,0,V3,['Boulder'],12,1,,,California,Lost Horse Boul…,1,0,"['V-easy', 'V-easy', 'V-easy', 'V5', 'V2', 'V2']",
Yabaho Dyno,2.0,1,V5,['Boulder'],15,1,,,California,Lost Horse Boul…,1,0,"['V3', 'V-easy', 'V-easy', 'V-easy', 'V2', 'V2']",
Corned Beef Hash,1.9,9,V-easy,['Boulder'],13,1,,,California,Lost Horse Boul…,1,0,"['V-easy', 'V-easy', 'V0', 'V-easy', 'V0-', 'V-easy']",
Chitlins,1.8,9,V-easy,['Boulder'],15,1,,,California,Lost Horse Boul…,1,0,"['V-easy', 'V-easy', 'V0', 'V-easy', 'V0-', 'V-easy']",
Blue Plate Special,1.8,8,V-easy,['Boulder'],20,1,,,California,Lost Horse Boul…,1,0,"['V-easy', 'V-easy', 'V0', 'V-easy', 'V0-', 'V-easy']",
Mel's Traverse,2.0,12,V-easy,['Boulder'],30,1,,,California,Lost Horse Boul…,1,1,"['V-easy', 'V-easy', 'V0', 'V-easy', 'V0-', 'V-easy']",
Pork Rinds,1.7,9,V-easy,['Boulder'],,1,,,California,Lost Horse Boul…,1,0,"['V-easy', 'V-easy', 'V0', 'V-easy', 'V0-', 'V-easy']",
Pickled Pigs Feet,2.2,10,V0-,['Boulder'],16,1,,,California,Lost Horse Boul…,1,0,"['V-easy', 'V-easy', 'V-easy', 'V0', 'V-easy', 'V-easy']",
Flo,2.3,7,V0,['Boulder'],13,1,,,California,Lost Horse Boul…,1,0,"['V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V-easy']",
Arete,1.0,1,V-easy,['Boulder'],8,1,,,California,Lost Horse Boul…,1,0,"['V0+', 'V-easy', 'V4']",
Unknown V4,2.0,1,V4,['Boulder'],10,1,,,California,Lost Horse Boul…,1,0,"['V-easy', 'V0+', 'V-easy']",
The Womb,2.6,77,V-easy,['Boulder'],13,1,,,California,Manx Boulders C…,9,6,['V-easy'],
Pixie Slab Center,1.2,14,V-easy,['Boulder'],10,1,,,California,Indian Cove CG,1,0,"['V3', 'V3', 'V1', 'V1', 'V0-', 'V-easy', 'V6', 'V0-', 'V0', 'V-easy']",
Pixie Slab Right,1.2,11,V-easy,['Boulder'],10,1,,,California,Indian Cove CG,2,0,"['V3', 'V3', 'V1', 'V1', 'V0-', 'V-easy', 'V6', 'V0-', 'V0', 'V-easy']",
Pixie Slab Left,1.2,13,V0-,['Boulder'],10,1,,,California,Indian Cove CG,1,0,"['V3', 'V3', 'V1', 'V1', 'V-easy', 'V-easy', 'V6', 'V0-', 'V0', 'V-easy']",
Traverse Reverse Traverse,2.0,4,V0-,['Boulder'],,1,,,California,Indian Cove CG,0,0,"['V3', 'V3', 'V1', 'V1', 'V-easy', 'V-easy', 'V6', 'V0-', 'V0', 'V-easy']",
Velouria,2.0,15,V0,['Boulder'],15,1,,,California,Indian Cove CG,2,0,"['V3', 'V3', 'V1', 'V1', 'V-easy', 'V0-', 'V-easy', 'V6', 'V0-', 'V-easy']",
Pixie Problem,1.5,6,V1,['Boulder'],9,1,,,California,Indian Cove CG,0,0,"['V3', 'V3', 'V1', 'V-easy', 'V0-', 'V-easy', 'V6', 'V0-', 'V0', 'V-easy']",
Pixie Dust,2.4,19,V1,['Boulder'],10,1,,,California,Indian Cove CG,4,0,"['V3', 'V3', 'V1', 'V-easy', 'V0-', 'V-easy', 'V6', 'V0-', 'V0', 'V-easy']",
Harzie,2.0,4,V3,['Boulder'],10,1,,,California,Indian Cove CG,1,0,"['V3', 'V1', 'V1', 'V-easy', 'V0-', 'V-easy', 'V6', 'V0-', 'V0', 'V-easy']",
Monkey Gone to Heaven,2.2,21,V3,['Boulder'],20,1,,,California,Indian Cove CG,7,0,"['V3', 'V1', 'V1', 'V-easy', 'V0-', 'V-easy', 'V6', 'V0-', 'V0', 'V-easy']",
Skimbles,2.3,14,V6,['Boulder'],15,1,,,California,Indian Cove CG,2,4,"['V3', 'V3', 'V1', 'V1', 'V-easy', 'V0-', 'V-easy', 'V0-', 'V0', 'V-easy']",
Picnic,0.7,3,V-easy,['Boulder'],15,1,,,California,Indian Cove CG,1,0,"['V3', 'V-easy', 'V1', 'V2']",
Ant Line,1.0,2,V-easy,['Boulder'],15,1,,,California,Indian Cove CG,1,0,"['V3', 'V-easy', 'V1', 'V2']",
Try-Tip Sandwich,1.0,1,V1,['Boulder'],15,1,,,California,Indian Cove CG,2,0,"['V-easy', 'V3', 'V-easy', 'V2']",
Whole Lotta Nothing,2.0,1,V2,['Boulder'],15,1,,,California,Indian Cove CG,2,0,"['V-easy', 'V3', 'V-easy', 'V1']",
No Picnic,2.0,1,V3,['Boulder'],15,1,,,California,Indian Cove CG,3,0,"['V-easy', 'V-easy', 'V1', 'V2']",
Kindling,1.6,11,V-easy,['Boulder'],12,1,,,California,Indian Cove CG,1,0,"['V2', 'V3', 'V-easy', 'V3+', 'V-easy', 'V0-', 'V-easy']",
Fire Dance,1.2,6,V-easy,['Boulder'],12,1,,,California,Indian Cove CG,1,0,"['V2', 'V3', 'V-easy', 'V3+', 'V-easy', 'V0-', 'V-easy']",
South Face Right,1.8,10,V-easy,['Boulder'],12,1,,,California,Indian Cove CG,1,0,"['V2', 'V3', 'V-easy', 'V3+', 'V-easy', 'V0-', 'V-easy']",
South Face Center,1.4,7,V-easy,['Boulder'],12,1,,,California,Indian Cove CG,1,0,"['V2', 'V3', 'V-easy', 'V3+', 'V-easy', 'V0-', 'V-easy']",
South Face Left,1.6,5,V0-,['Boulder'],12,1,,,California,Indian Cove CG,1,0,"['V2', 'V-easy', 'V3', 'V-easy', 'V3+', 'V-easy', 'V-easy']",
Embers,1.4,5,V2,['Boulder'],12,1,,,California,Indian Cove CG,1,0,"['V-easy', 'V3', 'V-easy', 'V3+', 'V-easy', 'V0-', 'V-easy']",
Firebug,1.0,1,V3,['Boulder'],12,1,,,California,Indian Cove CG,2,0,"['V2', 'V-easy', 'V-easy', 'V3+', 'V-easy', 'V0-', 'V-easy']",
Smores,1.0,1,V3+,['Boulder'],12,1,,,California,Indian Cove CG,1,0,"['V2', 'V-easy', 'V3', 'V-easy', 'V-easy', 'V0-', 'V-easy']",
Wandering n00b,1.0,2,V-easy,['Boulder'],18,1,,,California,Varnished Wall…,1,0,['V-easy'],
Not So High,1.0,2,V-easy,['Boulder'],18,1,,,California,Varnished Wall…,1,0,['V-easy'],
Shadow Zone,1.5,2,V0,['Boulder'],10,1,PG13,,California,Varnished Wall…,2,0,"['V1', 'V1', 'V2', 'V1']",
Winged Assassins,2.0,4,V1,['Boulder'],15,1,PG13,,California,Varnished Wall…,2,0,"['V1', 'V0', 'V2', 'V1']",
Free as the Wind,1.8,4,V1,['Boulder'],15,1,,,California,Varnished Wall…,1,0,"['V1', 'V0', 'V2', 'V1']",
Forged in Fire,2.2,6,V1,['Boulder'],10,1,,,California,Varnished Wall…,2,0,"['V1', 'V0', 'V2', 'V1']",
Strength of Steel,2.5,6,V2,['Boulder'],15,1,,,California,Varnished Wall…,4,0,"['V1', 'V1', 'V0', 'V1']",
Fish Flakes,1.0,1,V-easy,['Boulder'],20,1,,,California,Varnished Wall…,1,0,"['V1', 'V-easy']",
Tortoise Tennis Shoes,1.0,1,V-easy,['Boulder'],25,1,,,California,Varnished Wall…,3,0,"['V1', 'V-easy']",
Geriatric Pickle,2.0,1,V1,['Boulder'],25,1,PG13,,California,Varnished Wall…,3,0,"['V-easy', 'V-easy']",
Feoffee,1.0,1,V-easy,['Boulder'],8,1,,,California,Indian Cove CG,2,0,"['V2', 'V4']",
Serf's Up,2.0,2,V2,['Boulder'],12,1,,,California,Indian Cove CG,2,0,"['V-easy', 'V4']",
Vassal Lean,2.0,1,V4,['Boulder'],12,1,,,California,Indian Cove CG,2,0,"['V-easy', 'V2']",
Callous Crack,1.0,2,V-easy,['Boulder'],10,1,,,California,Indian Cove CG,0,0,"['V-easy', 'V2']",
Callous Face,1.0,2,V-easy,['Boulder'],10,1,,,California,Indian Cove CG,0,0,"['V-easy', 'V2']",
Calloused and Committed,2.0,1,V2,['Boulder'],10,1,,,California,Indian Cove CG,0,0,"['V-easy', 'V-easy']",
Spicy T,3.0,1,V0,['Boulder'],15,1,PG13,,California,Western Wildern…,2,1,[],
East Face Left,1.0,3,V-easy,['Boulder'],20,1,,,California,Rattlesnake Canyon,2,0,"['V-easy', 'V-easy']",
East Face Center,1.0,3,V-easy,['Boulder'],20,1,,,California,Rattlesnake Canyon,1,0,"['V-easy', 'V-easy']",
East Face Right,1.0,3,V-easy,['Boulder'],20,1,,,California,Rattlesnake Canyon,1,0,"['V-easy', 'V-easy']",
Love Crack,0.0,0,V0,['Boulder'],,1,,,California,Group Campsites Rd,1,0,[],
Left Arete,1.5,8,V0+,['Boulder'],10,1,,,California,Echo Cove Bould…,1,1,"['V0-', 'V2', 'V0+', 'V1', 'V2', 'V-easy']",
North Face,1.5,2,V-easy,['Boulder'],14,1,,,California,Group Campsites Rd,1,0,"['V-easy', 'V0', 'V-easy', 'V-easy', 'V0-']",
West Face Left,1.7,3,V-easy,['Boulder'],12,1,,,California,Group Campsites Rd,1,0,"['V-easy', 'V0', 'V-easy', 'V-easy', 'V0-']",
West Face Center,1.8,4,V-easy,['Boulder'],12,1,,,California,Group Campsites Rd,1,0,"['V-easy', 'V0', 'V-easy', 'V-easy', 'V0-']",
West Face Right,1.0,3,V0-,['Boulder'],12,1,,,California,Group Campsites Rd,1,0,"['V-easy', 'V-easy', 'V0', 'V-easy', 'V-easy']",
Right Arete,1.5,49,V0-,['Boulder'],15,1,,,California,Manx Boulders,1,0,"['V2', 'V3', 'V1', 'V0', 'V-easy', 'V4', 'V2+', 'V1', 'V3', 'V2']",
Smush Smush,2.0,3,V-easy,['Boulder'],,1,,,California,49 Palms Oasis…,0,0,['V0-1'],
Wascally Wabbits,2.0,2,V0-1,['Boulder'],14,1,,,California,49 Palms Oasis…,0,0,['V-easy'],
Transition Assistance Direct,1.0,1,V0,['Boulder'],12,1,,,California,49 Palms Oasis…,0,0,['V1'],
Transition Assistance,1.5,2,V1,['Boulder'],15,1,,,California,49 Palms Oasis…,1,1,['V0'],
High Priest Melchizedek,0.0,0,V0,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,['V2-'],
Room to Receive,0.0,0,V2-,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,['V0'],
Tenderfoot,0.0,0,V-easy,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,"['V0', 'V0', 'V0']",
Second Class,0.0,0,V0,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,"['V0', 'V0', 'V-easy']",
First Class,0.0,0,V0,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,"['V0', 'V0', 'V-easy']",
Star,0.0,0,V0,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,"['V0', 'V0', 'V-easy']",
Sunstone Crack,1.0,1,V-easy,['Boulder'],20,1,,,California,Lehi's Wilderness,0,0,"['V-easy', 'V0', 'V0', 'V0', 'V0', 'V0', 'V0', 'V-easy', 'V0']",
Brass Plates,1.0,2,V-easy,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,"['V-easy', 'V0', 'V0', 'V0', 'V0', 'V0', 'V0', 'V-easy', 'V0']",
Filthy Fountain,1.0,2,V-easy,['Boulder'],15,1,,,California,Lehi's Wilderness,1,0,"['V-easy', 'V0', 'V0', 'V0', 'V0', 'V0', 'V0', 'V-easy', 'V0']",
Liahona,0.0,0,V0,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,"['V-easy', 'V-easy', 'V0', 'V0', 'V0', 'V0', 'V0', 'V-easy', 'V0']",
The Iron Rod,0.0,0,V0,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,"['V-easy', 'V-easy', 'V0', 'V0', 'V0', 'V0', 'V0', 'V-easy', 'V0']",
Laman's Crack,0.0,1,V0,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,"['V-easy', 'V-easy', 'V0', 'V0', 'V0', 'V0', 'V0', 'V-easy', 'V0']",
Lemuel's crack,0.0,1,V0,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,"['V-easy', 'V-easy', 'V0', 'V0', 'V0', 'V0', 'V0', 'V-easy', 'V0']",
Sons of Ishmael,2.0,1,V0,['Boulder'],20,1,,,California,Lehi's Wilderness,1,0,"['V-easy', 'V-easy', 'V0', 'V0', 'V0', 'V0', 'V0', 'V-easy', 'V0']",
Tree of Life,1.5,2,V0,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,"['V-easy', 'V-easy', 'V0', 'V0', 'V0', 'V0', 'V0', 'V-easy', 'V0']",
Shazer's Crack,1.0,1,V0,['Boulder'],,1,,,California,Lehi's Wilderness,2,0,"['V-easy', 'V-easy', 'V0', 'V0', 'V0', 'V0', 'V0', 'V-easy', 'V0']",
Nephi's Traverse,0.0,0,V0,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,"['V2', 'V0']",
Step up to Akish,0.0,0,V0,['Boulder'],,1,,,California,Lehi's Wilderness,1,0,"['V2', 'V0']",
Latter Day Sinner,1.5,2,V2,['Boulder'],12,1,,,California,Lehi's Wilderness,1,0,"['V0', 'V0']",
Animal Crackers,3.0,1,V5-6,['Boulder'],10,1,,,California,Boyscout Trailh…,2,1,[],
Bouldering is Trad,1.0,1,V4+,['Boulder'],9,1,,,California,Wonderland of R…,1,1,[],
Introduction to Rock Climbing,1.0,1,V-easy,['Boulder'],15,1,,,California,Black Rock Cany…,0,0,"['V0+', 'V0-', 'V0', 'V-easy']",
L. Ron Hubbards Stack of Rocks,1.0,1,V-easy,['Boulder'],15,1,,,California,Black Rock Cany…,0,0,"['V0+', 'V0-', 'V0', 'V-easy']",
Kinematics,1.0,1,V0-,['Boulder'],5,1,,,California,Black Rock Cany…,0,0,"['V0+', 'V-easy', 'V0', 'V-easy']",
L. Ron Hubbard's Stack of Rocks Mantle,1.0,1,V0,['Boulder'],15,1,,,California,Black Rock Cany…,1,0,"['V0+', 'V-easy', 'V0-', 'V-easy']",
Dianetics,2.0,1,V0+,['Boulder'],6,1,,,California,Black Rock Cany…,1,0,"['V-easy', 'V0-', 'V0', 'V-easy']",
Right Problema,1.0,1,V1-,['Boulder'],8,1,,,California,Black Rock Cany…,1,0,"['V1', 'V3', 'V2']",
Middle Line,2.0,1,V1,['Boulder'],9,1,,,California,Black Rock Cany…,1,0,"['V1-', 'V3', 'V2']",
Sloper Project,0.0,0,V3,['Boulder'],8,1,,,California,Black Rock Cany…,1,0,"['V1', 'V1-', 'V2']",
Sweetie Pie,2.8,107,V-easy,['Boulder'],18,1,,,California,Hang,3,0,"['V0', 'V3', 'V0-', 'V2']",
Sweetielicious,2.3,51,V0-,['Boulder'],18,1,,,California,Hang,1,0,"['V0', 'V3', 'V-easy', 'V2']",
Illicit Sweetie,3.0,140,V0,['Boulder'],18,1,,,California,Hang,3,1,"['V3', 'V-easy', 'V0-', 'V2']",
X Offender,1.8,12,V2,['Boulder'],18,1,,,California,Hang,2,7,"['V0', 'V3', 'V-easy', 'V0-']",
Mulligan Mantle,2.6,5,V3,['Boulder'],8,1,,,California,Hang,1,1,"['V0', 'V-easy', 'V0-', 'V2']",
The Halfling,2.5,56,V1+,['Boulder'],15,1,,,California,Hang,2,1,"['V3', 'V3']",
The Real Slam Dunk,3.0,3,V3,['Boulder'],12,1,,,California,Hang,0,1,"['V1+', 'V3']",
The Sideling,3.1,13,V3,['Boulder'],13,1,,,California,Hang,1,3,"['V1+', 'V3']",
Nicole Overhang,3.1,70,V6,['Boulder'],13,1,,,California,Hang,8,9,['V3'],
Unnamed Crack,1.3,4,V-easy,['Boulder'],12,1,,,California,Echo Rock Boulders,1,1,"['V2', 'V-easy']",
Obvious Gem,2.3,14,V5,['Boulder'],10,1,,,California,Hang,2,2,"['V7', 'V0-1', 'V5']",
Strawberry Contraceptives,3.1,57,V7,['Boulder'],10,1,,,California,Hang,4,11,"['V5', 'V0-1', 'V5']",
Saxwing on the DL,3.0,21,V5,['Boulder'],15,1,,,California,Hang,7,5,['V9'],
Nibiru,2.0,1,V9,['Boulder'],15,1,,,California,Hang,0,0,['V5'],
Wormhole,2.2,12,V0+,['Boulder'],20,1,R,,California,Planet X Area,2,1,"['V6', 'V3']",
Planet Y,2.5,4,V3,['Boulder'],21,1,R,,California,Planet X Area,0,0,"['V6', 'V0+']",
Planet X,3.9,22,V6,['Boulder'],23,1,R,,California,Planet X Area,4,3,"['V3', 'V0+']",
Alright Arete,2.6,5,V-easy,['Boulder'],22,1,R,,California,Planet X Area,1,1,"['V1', 'V9', 'V-easy', 'V0']",
OK Face,1.2,6,V-easy,['Boulder'],18,1,R,,California,Planet X Area,0,1,"['V1', 'V9', 'V-easy', 'V0']",
Satisfactory Slab,1.0,3,V0,['Boulder'],20,1,R,,California,Planet X Area,0,1,"['V-easy', 'V1', 'V9', 'V-easy']",
Copacetic Crank,1.0,2,V1,['Boulder'],15,1,,,California,Planet X Area,1,0,"['V-easy', 'V9', 'V-easy', 'V0']",
Khandahar,1.0,1,V9,['Boulder'],20,1,,,California,Planet X Area,1,0,"['V-easy', 'V1', 'V-easy', 'V0']",
Jerry's Kids,2.0,3,V4,['Boulder'],,1,,,California,Planet X Area,1,0,[],
Mantle Mentality,1.0,1,V0,['Boulder'],13,1,,,California,Planet X Area,1,0,['V2'],
Traverse,2.0,4,V2,['Boulder'],,1,,,California,Planet X Area,1,0,"['V3', 'V5']",
Satellite Boulder Left,3.5,49,V3,['Boulder'],18,1,PG13,,California,Planet X Area,4,5,"['V5', 'V2']",
Satellite Boulder Right,0.0,0,V5,['Boulder'],18,1,R,,California,Planet X Area,1,0,"['V3', 'V2']",
Newton's Law,2.5,6,V5,['Boulder'],15,1,,,California,Planet X Area,2,0,['V9'],
Newton's Law (sit),2.0,1,V9,['Boulder'],15,1,,,California,Planet X Area,0,0,['V5'],
Sportin' Wood,1.8,5,V-easy,['Boulder'],13,1,,,California,Love Nest Area,1,0,"['V2', 'V0', 'V-easy', 'V4']",
Wood Rasp Arete,0.5,2,V-easy,['Boulder'],12,1,,,California,Love Nest Area,1,0,"['V2', 'V0', 'V-easy', 'V4']",
Sawzall Arete,1.0,1,V0,['Boulder'],12,1,,,California,Love Nest Area,1,0,"['V2', 'V-easy', 'V-easy', 'V4']",
Mahogany,2.0,1,V2,['Boulder'],12,1,,,California,Love Nest Area,1,0,"['V0', 'V-easy', 'V-easy', 'V4']",
Woody Problem,2.0,1,V4,['Boulder'],13,1,,,California,Love Nest Area,1,0,"['V2', 'V0', 'V-easy', 'V-easy']",
Diamonds and Guns,1.0,2,V-easy,['Boulder'],10,1,,,California,Love Nest Area,1,0,"['V-easy', 'V1', 'V0-']",
California Babylon,2.0,1,V-easy,['Boulder'],10,1,,,California,Love Nest Area,1,0,"['V-easy', 'V1', 'V0-']",
Tall Cans in the Air,1.0,1,V0-,['Boulder'],10,1,,,California,Love Nest Area,1,0,"['V-easy', 'V-easy', 'V1']",
Romper Stomper,1.0,1,V1,['Boulder'],10,1,,,California,Love Nest Area,1,0,"['V-easy', 'V-easy', 'V0-']",
Rip it Up,1.0,2,V-easy,['Boulder'],14,1,,,California,Love Nest Area,1,0,"['V0', 'V-easy', 'V4']",
Creatures,0.5,2,V-easy,['Boulder'],14,1,,,California,Love Nest Area,1,0,"['V0', 'V-easy', 'V4']",
Kids of the Black Hole,1.5,2,V0,['Boulder'],12,1,,,California,Love Nest Area,2,0,"['V-easy', 'V-easy', 'V4']",
Welcome to Reality,2.0,1,V4,['Boulder'],15,1,,,California,Love Nest Area,1,0,"['V-easy', 'V0', 'V-easy']",
X-Men,3.2,22,V4,['Boulder'],20,1,,,California,Planet X Boulde…,1,0,[],
Warm-up,2.0,17,V1,['Boulder'],10,1,,,California,Cap Rock Boulde…,1,2,"['V6', 'V3', 'V2']",
