name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Sweet Bell Peppers,1.3,3,V0,['Boulder'],6,1,,,California,Curry Village,1,0,"['V0', 'V3']",
Kevin's Traverse,2.8,56,V0,['Boulder'],14,1,,,California,Curry Village,4,0,"['V0', 'V3']",
The Mechanic,2.5,8,V6,['Boulder'],,1,,,California,Curry Village,0,2,['V0'],
Curry Hurries,4.0,2,V1+,['Boulder'],25,1,PG13,,California,Curry Village,2,0,['V3+'],
Imodium Podium,4.0,1,V3+,['Boulder'],25,1,R,,California,Curry Village,2,0,['V1+'],
Another Unnamed V3,3.0,1,V3,['Boulder'],10,1,,,California,Curry Village,1,0,[],
Barrel of Laughs,3.0,1,V6,['Boulder'],15,1,PG13,,California,Bridalveil Boul…,1,1,[],
Gak,2.2,6,V0-,['Boulder'],,1,,,California,Bridalveil Boul…,0,0,"['V0', 'V6', 'V3', 'V4', 'V6']",
Critterfish,2.4,7,V0,['Boulder'],12,1,,,California,Bridalveil Boul…,1,1,"['V6', 'V0-', 'V3', 'V4', 'V6']",
Little Mouse,2.6,7,V3,['Boulder'],15,1,,,California,Bridalveil Boul…,1,1,"['V0', 'V6', 'V0-', 'V4', 'V6']",
Naked and Hairy Traverse,2.0,2,V4,['Boulder'],20,1,,,California,Bridalveil Boul…,0,0,"['V0', 'V6', 'V0-', 'V3', 'V6']",
Skatement,1.0,1,V6,['Boulder'],10,1,,,California,Bridalveil Boul…,0,0,"['V0', 'V0-', 'V3', 'V4', 'V6']",
Crossroads Moe,3.8,13,V6,['Boulder'],,1,,,California,Bridalveil Boul…,0,1,"['V0', 'V0-', 'V3', 'V4', 'V6']",
Ataturk,3.2,10,V5,['Boulder'],,1,,,California,Bridalveil Boul…,1,1,"['V7-', 'V11', 'V9']",
Bridalveil Pogo,3.7,15,V7-,['Boulder'],12,1,,,California,Bridalveil Boul…,1,1,"['V5', 'V11', 'V9']",
Wall To Wall Carpet,3.0,4,V9,['Boulder'],15,1,,,California,Bridalveil Boul…,0,1,"['V5', 'V7-', 'V11']",
The Seam,3.0,3,V11,['Boulder'],13,1,,,California,Bridalveil Boul…,1,0,"['V5', 'V7-', 'V9']",
Fist Over Hand,2.5,2,5.10-,"['Trad', 'Boulder']",14,1,,III,California,Bridalveil Boul…,0,0,['V2-3'],
The Presidential,2.8,24,V-easy,['Boulder'],,1,,,California,Yosemite Valle…,1,0,"['V3+', 'V0', 'V1']",
Presidential Traverse,3.4,30,V0,['Boulder'],,1,,,California,Yosemite Valle…,0,0,"['V3+', 'V-easy', 'V1']",
Unnamed Undercling Problem,3.0,1,V1,['Boulder'],,1,,,California,Yosemite Valle…,1,0,"['V3+', 'V0', 'V-easy']",
Cave Direct,3.0,2,V3+,['Boulder'],10,1,,,California,Yosemite Valle…,1,0,"['V0', 'V-easy', 'V1']",
Unnamed 7,1.3,6,V-easy,['Boulder'],,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V0', 'V0-', 'V0-', 'V0', 'V1', 'V-easy', 'V0-']",
Unnamed 8,1.1,9,V-easy,['Boulder'],,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V0', 'V0-', 'V0-', 'V0', 'V1', 'V-easy', 'V0-']",
Ducktail Mantel,2.2,5,V0-,['Boulder'],,1,,,California,Swan Slab Boulders,1,0,"['V0', 'V0-', 'V0-', 'V0', 'V1', 'V-easy', 'V-easy', 'V0-']",
Unnamed 2,1.4,7,V0-,['Boulder'],,1,,,California,Swan Slab Boulders,0,0,"['V0', 'V0-', 'V0-', 'V0', 'V1', 'V-easy', 'V-easy', 'V0-']",
Unnamed 9,1.9,9,V0-,['Boulder'],,1,,,California,Swan Slab Boulders,1,0,"['V0', 'V0-', 'V0-', 'V0', 'V1', 'V-easy', 'V-easy', 'V0-']",
Unnamed 11,1.6,5,V0-,['Boulder'],,1,,,California,Swan Slab Boulders,0,0,"['V0', 'V0-', 'V0-', 'V0', 'V1', 'V-easy', 'V-easy', 'V0-']",
Unnamed 2.5,2.0,1,V0,['Boulder'],12,1,,,California,Swan Slab Boulders,1,0,"['V0-', 'V0-', 'V0-', 'V0', 'V1', 'V-easy', 'V-easy', 'V0-']",
Unnamed 3,1.0,5,V1,['Boulder'],,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V0', 'V0-', 'V0-', 'V0', 'V-easy', 'V-easy', 'V0-']",
Unnamed 22,1.0,3,V-easy,['Boulder'],,1,,,California,Swan Slab Boulders,0,0,"['V0+', 'V1', 'V3', 'V-easy']",
Unnamed 21,1.3,3,V-easy,['Boulder'],,1,,,California,Swan Slab Boulders,0,0,"['V0+', 'V1', 'V3', 'V-easy']",
Hand Traverse,2.8,12,V0+,['Boulder'],,1,,,California,Swan Slab Boulders,2,0,"['V1', 'V3', 'V-easy', 'V-easy']",
Leaf Eater,2.0,11,V1,['Boulder'],,1,,,California,Swan Slab Boulders,1,1,"['V0+', 'V3', 'V-easy', 'V-easy']",
The Sloth,3.2,27,V3,['Boulder'],,1,,,California,Swan Slab Boulders,1,0,"['V0+', 'V1', 'V-easy', 'V-easy']",
Unnamed 15,1.7,3,V-easy,['Boulder'],,1,,,California,Swan Slab Boulders,1,0,"['V-easy', 'V-easy']",
Unnamed 14,1.7,3,V-easy,['Boulder'],,1,,,California,Swan Slab Boulders,1,0,"['V-easy', 'V-easy']",
Unnamed 16,1.3,3,V-easy,['Boulder'],,1,,,California,Swan Slab Boulders,1,0,"['V-easy', 'V-easy']",
Knob Walk,2.0,1,V-easy,['Boulder'],15,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Alcove Crack,2.0,1,V0-,['Boulder'],15,1,,,California,Swan Slab Boulders,0,0,"['V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Crack,2.0,1,V0-,['Boulder'],15,1,,,California,Swan Slab Boulders,0,0,"['V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Bottomless Lieback Corner,3.0,1,V0-,['Boulder'],15,1,,,California,Swan Slab Boulders,0,0,"['V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Chockblock Chimney,2.0,1,V0-,['Boulder'],15,1,PG13,,California,Swan Slab Boulders,0,0,"['V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
The Pedestal,3.0,1,V0-,['Boulder'],12,1,,,California,Swan Slab Boulders,0,0,"['V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Lazy Sloth,1.0,1,V0-,['Boulder'],20,1,,,California,Swan Slab Boulders,0,0,"['V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Face 2,2.0,1,V0-,['Boulder'],25,1,PG13,,California,Swan Slab Boulders,0,0,"['V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Glass Dike,3.0,1,V0-,['Boulder'],25,1,PG13,,California,Swan Slab Boulders,0,0,"['V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Hand Rail,3.0,1,V0,['Boulder'],15,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Friction Face 1,2.0,1,V1,['Boulder'],25,1,PG13,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Friction Face 2,2.0,1,V1,['Boulder'],25,1,PG13,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Lieback,2.0,1,V2,['Boulder'],15,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Face,1.0,2,V-easy,['Boulder'],10,1,,,California,Housekeeping,0,0,"['V3', 'V0+', 'V0', 'V0+', 'V0', 'V4', 'V0-', 'V0', 'V0-', 'V0', 'V0-']",
Swan Slab Traverse,3.5,2,V2,['Boulder'],100,1,,,California,Swan Slab Boulders,0,1,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Face 3,2.0,1,V2,['Boulder'],14,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Friction Face 3,3.0,1,V2,['Boulder'],25,1,R,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Grease Foot,3.0,1,V3,['Boulder'],15,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Westbay Lieback,4.0,1,V3,['Boulder'],15,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
High Face,3.0,1,V3,['Boulder'],20,1,R,,California,Swan Slab Boulders,1,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Guerin Prow,2.0,1,V3,['Boulder'],15,1,R,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Barton Problem,3.0,1,V4,['Boulder'],17,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Face 4,2.0,1,V4,['Boulder'],14,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
California Edge,1.5,2,V4,['Boulder'],5,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Snowman,3.0,1,V4,['Boulder'],25,1,PG13,,California,Swan Slab Boulders,0,0,"['V0-', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Garageman,3.0,1,V5,['Boulder'],25,1,PG13,,California,Swan Slab Boulders,0,1,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",
Turtle,3.0,1,V6,['Boulder'],15,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V3']",
Skelton Problem,0.0,0,V8,['Boulder'],25,1,X,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', '5.7', 'V4', 'V2', 'V6', 'V3']",
The Abstrusion,3.3,4,V4,['Boulder'],17,1,,,California,Sentinel Boulders,0,0,"['V4', 'V7-', 'V7', 'V6', 'V8', 'V6']",
Cave Problem,3.0,4,V4,['Boulder'],17,1,,,California,Sentinel Boulders,0,0,"['V4', 'V7-', 'V7', 'V6', 'V8', 'V6']",
Sentinel Traverse,3.7,16,V6,['Boulder'],25,1,,,California,Sentinel Boulders,2,2,"['V4', 'V4', 'V7-', 'V7', 'V8', 'V6']",
The Slopster,2.9,8,V6,['Boulder'],18,1,,,California,Sentinel Boulders,0,1,"['V4', 'V4', 'V7-', 'V7', 'V8', 'V6']",
Flake Out,3.0,2,V7-,['Boulder'],,1,,,California,Sentinel Boulders,0,1,"['V4', 'V4', 'V7', 'V6', 'V8', 'V6']",
No Holds Bard,4.0,13,V7,['Boulder'],15,1,,,California,Sentinel Boulders,1,1,"['V4', 'V4', 'V7-', 'V6', 'V8', 'V6']",
Slapshot,3.0,1,V8,['Boulder'],,1,,,California,Sentinel Boulders,2,1,"['V4', 'V4', 'V7-', 'V7', 'V6', 'V6']",
Spanish Fly,4.0,2,V6,['Boulder'],25,1,PG13,,California,Sentinel Boulders,2,1,[],
Ladder Detail,2.5,24,V4-5,['Boulder'],10,1,,,California,Cathedral Boulders,0,2,"['V7', 'V6']",
The Octagon,3.5,22,V6,['Boulder'],15,1,,,California,Cathedral Boulders,3,3,"['V7', 'V4-5']",
The Hexcentric,3.5,22,V7,['Boulder'],15,1,,,California,Cathedral Boulders,2,3,"['V4-5', 'V6']",
Did it Up,2.8,6,V4,['Boulder'],15,1,PG13,,California,Cathedral Boulders,0,0,"['V8-', 'V6', 'V5']",
So Good,3.0,19,V5,['Boulder'],15,1,,,California,Cathedral Boulders,1,1,"['V8-', 'V4', 'V6']",
The King,3.7,44,V6,['Boulder'],15,1,,,California,Cathedral Boulders,2,3,"['V8-', 'V4', 'V5']",
Behave,3.0,2,V8-,['Boulder'],15,1,,,California,Cathedral Boulders,1,1,"['V4', 'V6', 'V5']",
Get It Up,3.5,14,V3,['Boulder'],,1,,,California,Cathedral Boulders,1,2,[],
Bi-Focal,2.3,4,V0,['Boulder'],10,1,,,California,Cathedral Boulders,1,0,"['V5', 'V7', 'V3']",
What's Next,3.0,1,V3,['Boulder'],10,1,,,California,Cathedral Boulders,1,0,"['V0', 'V5', 'V7']",
The Bogart Traverse,3.0,2,V5,['Boulder'],15,1,,,California,Cathedral Boulders,1,0,"['V0', 'V7', 'V3']",
Fish Head,3.0,1,V7,['Boulder'],10,1,,,California,Cathedral Boulders,1,0,"['V0', 'V5', 'V3']",
Pushover,2.0,1,V0,['Boulder'],15,1,R,,California,Candyland Boulders,1,0,['V3'],
Once Upon a Time,3.9,47,V3,['Boulder'],15,1,,,California,Candyland Boulders,4,3,['V0'],
The Ruff,2.0,1,V5,['Boulder'],,1,,,California,Candyland Boulders,0,0,"['V6', 'V8', 'V8', 'V12']",
The Diamond Left,3.6,10,V6,['Boulder'],10,1,,,California,Candyland Boulders,1,1,"['V8', 'V8', 'V5', 'V12']",
The Diamond,3.8,6,V8,['Boulder'],,1,,,California,Candyland Boulders,1,3,"['V6', 'V8', 'V5', 'V12']",
The Changing Corners,3.0,1,V8,['Boulder'],,1,,,California,Candyland Boulders,0,0,"['V6', 'V8', 'V5', 'V12']",
The Shadow Warrior,4.0,1,V12,['Boulder'],,1,,,California,Candyland Boulders,0,0,"['V6', 'V8', 'V8', 'V5']",
James Memorial Problem,4.0,1,V3,['Boulder'],18,1,,,California,Candyland Boulders,2,0,[],
Cedar Eater,4.0,6,V5,['Boulder'],30,1,,,California,Mist Trail Boul…,7,3,[],
The English Have Arrived,3.0,1,V1+,['Boulder'],15,1,,,California,Mist Trail Boul…,3,2,[],
Cedar Crack,3.0,8,V5,['Boulder'],25,1,,,California,Lost Boulders,5,0,[],
Deliverance,4.0,4,V8,['Boulder'],12,1,,,California,Lost Boulders,0,1,[],
Trail Traffic,2.0,1,V0,['Boulder'],12,1,,,California,Housekeeping,1,0,"['V3', 'V2', 'V5', 'V4-5', 'V8', 'V0', 'V0', 'V3', 'V3', 'V1']",
The Ramp,2.0,1,V0,['Boulder'],15,1,,,California,Housekeeping,1,0,"['V3', 'V2', 'V5', 'V4-5', 'V8', 'V0', 'V0', 'V3', 'V3', 'V1']",
Housekeeping Boulder Hand Traverse,2.0,1,V0,['Boulder'],12,1,,,California,Housekeeping,1,0,"['V3', 'V2', 'V5', 'V4-5', 'V8', 'V0', 'V0', 'V3', 'V3', 'V1']",
West Slab,2.5,2,V1,['Boulder'],15,1,,,California,Housekeeping,1,0,"['V3', 'V0', 'V2', 'V5', 'V4-5', 'V8', 'V0', 'V0', 'V3', 'V3']",
Housekeeping Face,3.8,4,V2,['Boulder'],,1,,,California,Housekeeping,1,0,"['V3', 'V0', 'V5', 'V4-5', 'V8', 'V0', 'V0', 'V3', 'V3', 'V1']",
The Big Moe,2.7,3,V3,['Boulder'],,1,,,California,Housekeeping,0,0,"['V0', 'V2', 'V5', 'V4-5', 'V8', 'V0', 'V0', 'V3', 'V3', 'V1']",
Knuckle Fucker,2.0,2,V4-5,['Boulder'],,1,,,California,Housekeeping,2,1,"['V3', 'V0', 'V2', 'V5', 'V8', 'V0', 'V0', 'V3', 'V3', 'V1']",
Kauk's Crank,1.0,1,V5,['Boulder'],12,1,,,California,Housekeeping,1,0,"['V3', 'V0', 'V2', 'V4-5', 'V8', 'V0', 'V0', 'V3', 'V3', 'V1']",
Purple Barrel,3.6,7,V8,['Boulder'],,1,,,California,Housekeeping,2,1,"['V3', 'V0', 'V2', 'V5', 'V4-5', 'V0', 'V0', 'V3', 'V3', 'V1']",
Athletes Die Young,3.6,11,V5,['Boulder'],12,1,,,California,Housekeeping,2,2,"['V6-', 'V9', 'V6-']",
Heart Attack,3.5,2,V6-,['Boulder'],20,1,PG13,,California,Housekeeping,1,1,"['V5', 'V9', 'V6-']",
Chocolate Bunny,2.5,6,V6-,['Boulder'],7,1,,,California,Housekeeping,1,1,"['V5', 'V9', 'V6-']",
Conan,3.0,1,V9,['Boulder'],,1,,,California,Housekeeping,1,0,"['V5', 'V6-', 'V6-']",
Torque,4.0,3,V7,['Boulder'],18,1,,,California,Housekeeping,3,1,['V7'],
Prowess,3.0,4,V7,['Boulder'],15,1,PG13,,California,Housekeeping,0,1,['V7'],
Freedom,1.5,2,V5,['Boulder'],10,1,,,California,Housekeeping,1,0,[],
People Pleaser,2.7,3,V0,['Boulder'],10,1,,,California,Housekeeping,0,0,"['V3', 'V-easy', 'V0+', 'V0+', 'V0', 'V4', 'V0-', 'V0', 'V0-', 'V0', 'V0-']",
Marco's Edge,2.5,2,V0+,['Boulder'],10,1,,,California,Housekeeping,0,1,"['V3', 'V-easy', 'V0', 'V0+', 'V0', 'V4', 'V0-', 'V0', 'V0-', 'V0', 'V0-']",
Cranium Crusher,2.3,8,V3,['Boulder'],7,1,,,California,Housekeeping,2,1,"['V-easy', 'V0+', 'V0', 'V0+', 'V0', 'V4', 'V0-', 'V0', 'V0-', 'V0', 'V0-']",
Collins Direct,1.0,1,V8,['Boulder'],12,1,,,California,Housekeeping,0,0,"['V0', 'V0', 'V3', 'V0']",
Atlantis,3.7,31,V5,['Boulder'],,1,,,California,Intersection Bo…,1,1,['V10-'],
Good Vibrations,3.0,1,V10-,['Boulder'],15,1,,,California,Intersection Bo…,1,0,['V5'],
Heart of Darkness,4.0,3,V9,['Boulder'],15,1,PG13,,California,Intersection Bo…,0,2,[],
On the Road,3.0,2,V7,['Boulder'],,1,,,California,Intersection Bo…,1,2,[],
"Doctor, Doctor",3.0,1,V3,['Boulder'],,1,,,California,Yosemite Valle…,1,0,"['V4', 'V4', 'V6', 'V7']",
Built to Destroy,3.0,1,V4,['Boulder'],,1,,,California,Yosemite Valle…,1,0,"['V3', 'V4', 'V6', 'V7']",
Rock Bottom (AKA the MSG Traverse),3.0,1,V4,['Boulder'],,1,,,California,Yosemite Valle…,1,0,"['V3', 'V4', 'V6', 'V7']",
Rudolph was Adopted,4.0,1,V6,['Boulder'],18,1,,,California,Yosemite Valle…,0,0,"['V4', 'V3', 'V4', 'V7']",
U.F.O. II,3.0,3,V7,['Boulder'],18,1,,,California,Yosemite Valle…,1,1,"['V4', 'V3', 'V4', 'V6']",
Dr. Decker,2.0,1,V1,['Boulder'],19,1,,,California,Indian Creek Bo…,0,0,['V2'],
Double Decker,3.0,1,V2,['Boulder'],20,1,,,California,Indian Creek Bo…,0,0,['V1'],
Atlas,3.8,4,V5,['Boulder'],6,1,,,California,Ahwahnee Boulders,1,0,[],
Ahwahnee Arete,3.8,16,V4,['Boulder'],22,1,,,California,Ahwahnee Boulders,1,1,['V9'],
Pugilist,3.5,2,V9,['Boulder'],15,1,,,California,Ahwahnee Boulders,1,0,['V4'],
4x4 stand,2.0,1,V4,['Boulder'],10,1,,,California,Ahwahnee Boulders,0,0,['V8'],
4x4,2.7,3,V8,['Boulder'],10,1,,,California,Ahwahnee Boulders,2,0,['V4'],
Beached Whale,2.6,8,V4,['Boulder'],12,1,,,California,Ahwahnee Boulders,1,0,[],
Smile for the Green Dragon,2.3,7,V5-,['Boulder'],10,1,,,California,Ahwahnee Boulders,0,0,['V6-'],
Blonde Ambition,2.6,5,V6-,['Boulder'],10,1,,,California,Ahwahnee Boulders,0,0,['V5-'],
Chokin',2.3,4,V5,['Boulder'],14,1,,,California,Ahwahnee Boulders,1,0,[],
The Lookout Tower,4.0,2,V4,['Boulder'],25,1,,,California,Ahwahnee Boulders,1,0,[],
Splitter Bluebird,3.4,5,V1+,['Boulder'],25,1,,,California,Ahwahnee Boulders,1,0,[],
Silent Spotter,2.8,6,V4+,['Boulder'],10,1,,,California,Ahwahnee Boulders,1,1,[],
The Fridge,2.5,2,V5,['Boulder'],10,1,,,California,Ahwahnee Boulders,1,0,[],
No Fur,3.8,8,V3,['Boulder'],10,1,,,California,Ahwahnee Boulders,3,1,[],
Unnamed V3 Traverse,2.4,7,V3,['Boulder'],10,1,,,California,Ahwahnee Boulders,1,0,[],
Rubik's Arete,3.0,1,V4,['Boulder'],15,1,,,California,Ahwahnee Boulders,1,0,[],
Ahwahnee Fin,3.0,1,V3,['Boulder'],20,1,,,California,Ahwahnee Boulders,2,0,[],
Tree Snake Stap-On,2.0,1,V3,['Boulder'],,1,,,California,Crystals,0,0,['V7'],
Pride,4.0,2,V7,['Boulder'],15,1,,,California,Crystals,2,2,['V3'],
Crystal,2.0,1,V2,['Boulder'],,1,,,California,Crystals,0,0,"['V3', 'V3', 'V4']",
Crystal Direct,3.0,1,V3,['Boulder'],,1,,,California,Crystals,0,0,"['V2', 'V3', 'V4']",
Crystal Right,2.0,1,V3,['Boulder'],,1,,,California,Crystals,0,0,"['V2', 'V3', 'V4']",
Intruders Welcome,3.0,1,V4,['Boulder'],,1,,,California,Crystals,0,0,"['V2', 'V3', 'V3']",
Great White,3.4,16,V1,['Boulder'],14,1,,,California,Horse Trail Bou…,1,1,[],
Jam Boulder,2.5,6,V0,['Boulder'],8,1,,,California,Manure Pile Bou…,1,0,['V3-'],
One boulder short of a picnic,3.0,3,V3-,['Boulder'],10,1,,,California,Manure Pile Bou…,1,0,['V0'],
Steal Your Face,4.0,2,V4,['Boulder'],16,1,,,California,Yosemite Valle…,0,0,"['V4', 'V6']",
